i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
319,Linke,41,1681,Realschule,m,groß,1,Linke,0,sehr sicher,-1,weder/noch,-3.566855,.7859385,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,ziemlich sicher,-1,-3.566855,SPD,0
319,FDP,41,1681,Realschule,m,groß,1,FDP,0,sehr sicher,0,sehr sicher,-.28876334,1.2912743,mittelmäßig,unbedingte Sicherheit,ziemlich zufrieden,0,ziemlich sicher,0,-.28876334,SPD,0
321,CDU/CSU,24,576,Hochschulstudium,f,sehr groß,1,CDU/CSU,0,weder/noch,0,weder/noch,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,0,-.017576899,CDU/CSU,1
321,SPD,24,576,Hochschulstudium,f,sehr groß,1,SPD,0,weder/noch,0,weder/noch,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,0,-1.3013183,CDU/CSU,0
321,Grüne,24,576,Hochschulstudium,f,sehr groß,1,Grüne,0,weder/noch,0,weder/noch,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,0,-1.7564344,CDU/CSU,0
321,AfD,24,576,Hochschulstudium,f,sehr groß,1,AfD,0,weder/noch,5,weder/noch,3.1958568,.6836158,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,-5,-3.1958568,CDU/CSU,0
321,Linke,24,576,Hochschulstudium,f,sehr groß,1,Linke,0,weder/noch,-3,weder/noch,-3.566855,.7859385,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,-3,-3.566855,CDU/CSU,0
321,FDP,24,576,Hochschulstudium,f,sehr groß,1,FDP,0,weder/noch,1,weder/noch,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,ziemlich zufrieden,0,ziemlich unsicher,-1,-.28876334,CDU/CSU,0
323,CDU/CSU,49,2401,Realschule,m,groß,0,CDU/CSU,-2,ziemlich sicher,-1,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-1,-1.9824231,Linke,0
323,SPD,49,2401,Realschule,m,groß,0,SPD,-2,ziemlich sicher,-2,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,0,-.69868171,Linke,0
323,Grüne,49,2401,Realschule,m,groß,0,Grüne,-2,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-1,-.24356556,Linke,0
323,AfD,49,2401,Realschule,m,groß,0,AfD,-2,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-7,-5.195857,Linke,0
323,Linke,49,2401,Realschule,m,groß,0,Linke,-2,ziemlich sicher,-5,ziemlich sicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-3,-1.566855,Linke,1
323,FDP,49,2401,Realschule,m,groß,0,FDP,-2,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,teils/ teils,1,ziemlich sicher,-3,-1.7112367,Linke,0
324,CDU/CSU,45,2025,Hochschulstudium,f,sehr groß,0,CDU/CSU,-1,ziemlich sicher,0,sehr sicher,-.017576899,1.1010672,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-.98242313,CDU/CSU,1
324,SPD,45,2025,Hochschulstudium,f,sehr groß,0,SPD,-1,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-.30131829,CDU/CSU,0
324,Grüne,45,2025,Hochschulstudium,f,sehr groß,0,Grüne,-1,ziemlich sicher,0,sehr sicher,-1.7564344,1.165725,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-.75643444,CDU/CSU,0
324,AfD,45,2025,Hochschulstudium,f,sehr groß,0,AfD,-1,ziemlich sicher,3,ziemlich sicher,3.1958568,.6836158,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-4,-4.195857,CDU/CSU,0
324,Linke,45,2025,Hochschulstudium,f,sehr groß,0,Linke,-1,ziemlich sicher,-2,sehr sicher,-3.566855,.7859385,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-2.566855,CDU/CSU,0
324,FDP,45,2025,Hochschulstudium,f,sehr groß,0,FDP,-1,ziemlich sicher,0,weder/noch,-.28876334,1.2912743,sehr stark,unbedingte Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-.71123666,CDU/CSU,0
325,CDU/CSU,30,900,Hochschulstudium,m,groß,0,CDU/CSU,0,sehr sicher,4,sehr unsicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,-4,-.017576899,AfD,0
325,SPD,30,900,Hochschulstudium,m,groß,0,SPD,0,sehr sicher,3,sehr unsicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,-3,-1.3013183,AfD,0
325,Grüne,30,900,Hochschulstudium,m,groß,0,Grüne,0,sehr sicher,1,weder/noch,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,-1,-1.7564344,AfD,0
325,AfD,30,900,Hochschulstudium,m,groß,0,AfD,0,sehr sicher,-2,ziemlich sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,-2,-3.1958568,AfD,1
325,Linke,30,900,Hochschulstudium,m,groß,0,Linke,0,sehr sicher,0,weder/noch,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,0,-3.566855,AfD,0
325,FDP,30,900,Hochschulstudium,m,groß,0,FDP,0,sehr sicher,-2,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich zufrieden,-3,ziemlich sicher,-2,-.28876334,AfD,0
326,CDU/CSU,68,4624,Realschule,m,groß,1,CDU/CSU,-2,sehr sicher,3,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-5,-1.9824231,SPD,0
326,SPD,68,4624,Realschule,m,groß,1,SPD,-2,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,0,-.69868171,SPD,1
326,Grüne,68,4624,Realschule,m,groß,1,Grüne,-2,sehr sicher,-1,sehr sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-1,-.24356556,SPD,0
326,AfD,68,4624,Realschule,m,groß,1,AfD,-2,sehr sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-7,-5.195857,SPD,0
326,Linke,68,4624,Realschule,m,groß,1,Linke,-2,sehr sicher,-2,sehr sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,0,-1.566855,SPD,0
326,FDP,68,4624,Realschule,m,groß,1,FDP,-2,sehr sicher,5,sehr sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich zufrieden,1,ziemlich sicher,-7,-1.7112367,SPD,0
327,CDU/CSU,51,2601,Realschule,m,sehr gering,0,CDU/CSU,2,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-2,-2.0175769,AfD,0
327,SPD,51,2601,Realschule,m,sehr gering,0,SPD,2,ziemlich sicher,-5,sehr sicher,-1.3013183,1.1161331,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-7,-3.3013182,AfD,0
327,Grüne,51,2601,Realschule,m,sehr gering,0,Grüne,2,ziemlich sicher,0,ziemlich sicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-2,-3.7564344,AfD,0
327,AfD,51,2601,Realschule,m,sehr gering,0,AfD,2,ziemlich sicher,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-2,-1.1958568,AfD,1
327,Linke,51,2601,Realschule,m,sehr gering,0,Linke,2,ziemlich sicher,0,ziemlich sicher,-3.566855,.7859385,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-2,-5.566855,AfD,0
327,FDP,51,2601,Realschule,m,sehr gering,0,FDP,2,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,ziemlich unzufrieden,-1,ziemlich sicher,-2,-2.2887633,AfD,0
329,CDU/CSU,58,3364,Realschule,m,groß,1,CDU/CSU,-3,sehr sicher,2,sehr sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-5,-2.9824231,SPD,0
329,SPD,58,3364,Realschule,m,groß,1,SPD,-3,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-1.6986817,SPD,1
329,Grüne,58,3364,Realschule,m,groß,1,Grüne,-3,sehr sicher,-3,sehr sicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,0,-1.2435656,SPD,0
329,AfD,58,3364,Realschule,m,groß,1,AfD,-3,sehr sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-8,-6.195857,SPD,0
329,Linke,58,3364,Realschule,m,groß,1,Linke,-3,sehr sicher,-4,sehr sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-.56685495,SPD,0
329,FDP,58,3364,Realschule,m,groß,1,FDP,-3,sehr sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-3,-2.7112367,SPD,0
330,CDU/CSU,47,2209,Realschule,m,gering,1,CDU/CSU,-3,ziemlich sicher,-5,sehr sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-2,-2.9824231,Grüne,0
330,SPD,47,2209,Realschule,m,gering,1,SPD,-3,ziemlich sicher,-5,sehr sicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-2,-1.6986817,Grüne,0
330,Grüne,47,2209,Realschule,m,gering,1,Grüne,-3,ziemlich sicher,-5,sehr sicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-2,-1.2435656,Grüne,1
330,AfD,47,2209,Realschule,m,gering,1,AfD,-3,ziemlich sicher,3,ziemlich sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-6,-6.195857,Grüne,0
330,Linke,47,2209,Realschule,m,gering,1,Linke,-3,ziemlich sicher,-2,ziemlich sicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-1,-.56685495,Grüne,0
330,FDP,47,2209,Realschule,m,gering,1,FDP,-3,ziemlich sicher,-5,sehr sicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,teils/ teils,-5,sehr sicher,-2,-2.7112367,Grüne,0
331,CDU/CSU,61,3721,Realschule,f,groß,2,CDU/CSU,0,weder/noch,0,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,0,-.017576899,CDU/CSU,1
331,SPD,61,3721,Realschule,f,groß,2,SPD,0,weder/noch,-1,weder/noch,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,-1,-1.3013183,CDU/CSU,0
331,Grüne,61,3721,Realschule,f,groß,2,Grüne,0,weder/noch,-4,weder/noch,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,-4,-1.7564344,CDU/CSU,0
331,AfD,61,3721,Realschule,f,groß,2,AfD,0,weder/noch,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,-4,-3.1958568,CDU/CSU,0
331,Linke,61,3721,Realschule,f,groß,2,Linke,0,weder/noch,-3,weder/noch,-3.566855,.7859385,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,-3,-3.566855,CDU/CSU,0
331,FDP,61,3721,Realschule,f,groß,2,FDP,0,weder/noch,0,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,ziemlich zufrieden,2,ziemlich sicher,0,-.28876334,CDU/CSU,0
332,CDU/CSU,41,1681,Hochschulstudium,m,sehr groß,0,CDU/CSU,4,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-3,-4.0175767,AfD,0
332,SPD,41,1681,Hochschulstudium,m,sehr groß,0,SPD,4,ziemlich sicher,-3,ziemlich sicher,-1.3013183,1.1161331,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-7,-5.3013182,AfD,0
332,Grüne,41,1681,Hochschulstudium,m,sehr groß,0,Grüne,4,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-7,-5.7564344,AfD,0
332,AfD,41,1681,Hochschulstudium,m,sehr groß,0,AfD,4,ziemlich sicher,4,ziemlich sicher,3.1958568,.6836158,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,0,-.80414319,AfD,1
332,Linke,41,1681,Hochschulstudium,m,sehr groß,0,Linke,4,ziemlich sicher,-5,ziemlich sicher,-3.566855,.7859385,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-9,-7.566855,AfD,0
332,FDP,41,1681,Hochschulstudium,m,sehr groß,0,FDP,4,ziemlich sicher,-2,ziemlich sicher,-.28876334,1.2912743,sehr stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-6,-4.2887635,AfD,0
333,CDU/CSU,68,4624,Hauptschule,m,groß,0,CDU/CSU,-1,weder/noch,-1,ziemlich sicher,-.017576899,1.1010672,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,0,-.98242313,AfD,0
333,SPD,68,4624,Hauptschule,m,groß,0,SPD,-1,weder/noch,1,ziemlich sicher,-1.3013183,1.1161331,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,-2,-.30131829,AfD,0
333,Grüne,68,4624,Hauptschule,m,groß,0,Grüne,-1,weder/noch,-1,ziemlich unsicher,-1.7564344,1.165725,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,0,-.75643444,AfD,0
333,AfD,68,4624,Hauptschule,m,groß,0,AfD,-1,weder/noch,3,ziemlich sicher,3.1958568,.6836158,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,-4,-4.195857,AfD,1
333,Linke,68,4624,Hauptschule,m,groß,0,Linke,-1,weder/noch,-3,ziemlich sicher,-3.566855,.7859385,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,-2,-2.566855,AfD,0
333,FDP,68,4624,Hauptschule,m,groß,0,FDP,-1,weder/noch,0,weder/noch,-.28876334,1.2912743,überhaupt nicht,Sicherheit,teils/ teils,0,ziemlich sicher,-1,-.71123666,AfD,0
335,CDU/CSU,40,1600,Hochschulstudium,f,groß,0,CDU/CSU,0,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-.017576899,CDU/CSU,1
335,SPD,40,1600,Hochschulstudium,f,groß,0,SPD,0,ziemlich sicher,0,weder/noch,-1.3013183,1.1161331,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-1.3013183,CDU/CSU,0
335,Grüne,40,1600,Hochschulstudium,f,groß,0,Grüne,0,ziemlich sicher,-1,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,-1,-1.7564344,CDU/CSU,0
335,AfD,40,1600,Hochschulstudium,f,groß,0,AfD,0,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,-5,-3.1958568,CDU/CSU,0
335,Linke,40,1600,Hochschulstudium,f,groß,0,Linke,0,ziemlich sicher,-3,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,-3,-3.566855,CDU/CSU,0
335,FDP,40,1600,Hochschulstudium,f,groß,0,FDP,0,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-.28876334,CDU/CSU,0
336,CDU/CSU,62,3844,Hauptschule,m,groß,2,CDU/CSU,-1,ziemlich sicher,-3,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,-2,-.98242313,Grüne,0
336,SPD,62,3844,Hauptschule,m,groß,2,SPD,-1,ziemlich sicher,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,-4,-.30131829,Grüne,0
336,Grüne,62,3844,Hauptschule,m,groß,2,Grüne,-1,ziemlich sicher,-4,sehr sicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,-3,-.75643444,Grüne,1
336,AfD,62,3844,Hauptschule,m,groß,2,AfD,-1,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,-6,-4.195857,Grüne,0
336,Linke,62,3844,Hauptschule,m,groß,2,Linke,-1,ziemlich sicher,-1,ziemlich sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,0,-2.566855,Grüne,0
336,FDP,62,3844,Hauptschule,m,groß,2,FDP,-1,ziemlich sicher,-4,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-4,ziemlich sicher,-3,-.71123666,Grüne,0
337,CDU/CSU,60,3600,Abitur,m,groß,0,CDU/CSU,1,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,0,-1.0175769,CDU/CSU,1
337,SPD,60,3600,Abitur,m,groß,0,SPD,1,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,-2,-2.3013182,CDU/CSU,0
337,Grüne,60,3600,Abitur,m,groß,0,Grüne,1,ziemlich sicher,-4,ziemlich sicher,-1.7564344,1.165725,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,-5,-2.7564344,CDU/CSU,0
337,AfD,60,3600,Abitur,m,groß,0,AfD,1,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,-4,-2.1958568,CDU/CSU,0
337,Linke,60,3600,Abitur,m,groß,0,Linke,1,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,-6,-4.566855,CDU/CSU,0
337,FDP,60,3600,Abitur,m,groß,0,FDP,1,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,sehr stark,manchmal Risiken,sehr zufrieden,1,ziemlich sicher,0,-1.2887633,CDU/CSU,0
338,CDU/CSU,48,2304,Abitur,f,groß,0,CDU/CSU,0,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,0,-.017576899,SPD,0
338,SPD,48,2304,Abitur,f,groß,0,SPD,0,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,0,-1.3013183,SPD,1
338,Grüne,48,2304,Abitur,f,groß,0,Grüne,0,ziemlich sicher,-1,ziemlich sicher,-1.7564344,1.165725,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,-1,-1.7564344,SPD,0
338,AfD,48,2304,Abitur,f,groß,0,AfD,0,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,-5,-3.1958568,SPD,0
338,Linke,48,2304,Abitur,f,groß,0,Linke,0,ziemlich sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,-4,-3.566855,SPD,0
338,FDP,48,2304,Abitur,f,groß,0,FDP,0,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,sehr stark,manchmal Risiken,sehr zufrieden,0,weder/noch,-1,-.28876334,SPD,0
339,CDU/CSU,48,2304,Realschule,m,groß,1,CDU/CSU,0,ziemlich sicher,2,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-.017576899,CDU/CSU,1
339,SPD,48,2304,Realschule,m,groß,1,SPD,0,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,0,-1.3013183,CDU/CSU,0
339,Grüne,48,2304,Realschule,m,groß,1,Grüne,0,ziemlich sicher,-2,ziemlich unsicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.7564344,CDU/CSU,0
339,AfD,48,2304,Realschule,m,groß,1,AfD,0,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-5,-3.1958568,CDU/CSU,0
339,Linke,48,2304,Realschule,m,groß,1,Linke,0,ziemlich sicher,-3,ziemlich sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-3,-3.566855,CDU/CSU,0
339,FDP,48,2304,Realschule,m,groß,1,FDP,0,ziemlich sicher,3,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,ziemlich zufrieden,-1,ziemlich sicher,-3,-.28876334,CDU/CSU,0
340,CDU/CSU,60,3600,Hauptschule,f,gering,1,CDU/CSU,-1,ziemlich sicher,-2,ziemlich sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,-1,-.98242313,CDU/CSU,1
340,SPD,60,3600,Hauptschule,f,gering,1,SPD,-1,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,0,-.30131829,CDU/CSU,0
340,Grüne,60,3600,Hauptschule,f,gering,1,Grüne,-1,ziemlich sicher,-3,sehr unsicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,-2,-.75643444,CDU/CSU,0
340,AfD,60,3600,Hauptschule,f,gering,1,AfD,-1,ziemlich sicher,3,ziemlich sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,-4,-4.195857,CDU/CSU,0
340,Linke,60,3600,Hauptschule,f,gering,1,Linke,-1,ziemlich sicher,-5,ziemlich sicher,-3.566855,.7859385,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,-4,-2.566855,CDU/CSU,0
340,FDP,60,3600,Hauptschule,f,gering,1,FDP,-1,ziemlich sicher,2,ziemlich sicher,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,teils/ teils,-3,ziemlich sicher,-3,-.71123666,CDU/CSU,0
341,CDU/CSU,65,4225,Hochschulstudium,m,sehr groß,3,CDU/CSU,-1,sehr sicher,1,sehr sicher,-.017576899,1.1010672,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-2,-.98242313,CDU/CSU,1
341,SPD,65,4225,Hochschulstudium,m,sehr groß,3,SPD,-1,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-1,-.30131829,CDU/CSU,0
341,Grüne,65,4225,Hochschulstudium,m,sehr groß,3,Grüne,-1,sehr sicher,-3,ziemlich sicher,-1.7564344,1.165725,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-2,-.75643444,CDU/CSU,0
341,AfD,65,4225,Hochschulstudium,m,sehr groß,3,AfD,-1,sehr sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-6,-4.195857,CDU/CSU,0
341,Linke,65,4225,Hochschulstudium,m,sehr groß,3,Linke,-1,sehr sicher,-5,sehr sicher,-3.566855,.7859385,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-4,-2.566855,CDU/CSU,0
341,FDP,65,4225,Hochschulstudium,m,sehr groß,3,FDP,-1,sehr sicher,-3,ziemlich sicher,-.28876334,1.2912743,sehr stark,Sicherheit,sehr zufrieden,-1,ziemlich sicher,-2,-.71123666,CDU/CSU,0
342,CDU/CSU,59,3481,Hauptschule,m,groß,1,CDU/CSU,2,sehr sicher,-1,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-3,-2.0175769,AfD,0
342,SPD,59,3481,Hauptschule,m,groß,1,SPD,2,sehr sicher,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-7,-3.3013182,AfD,0
342,Grüne,59,3481,Hauptschule,m,groß,1,Grüne,2,sehr sicher,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-7,-3.7564344,AfD,0
342,AfD,59,3481,Hauptschule,m,groß,1,AfD,2,sehr sicher,3,sehr sicher,3.1958568,.6836158,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-1,-1.1958568,AfD,1
342,Linke,59,3481,Hauptschule,m,groß,1,Linke,2,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-7,-5.566855,AfD,0
342,FDP,59,3481,Hauptschule,m,groß,1,FDP,2,sehr sicher,1,sehr sicher,-.28876334,1.2912743,ziemlich stark,keine Vorlieben,teils/ teils,-3,sehr sicher,-1,-2.2887633,AfD,0
343,CDU/CSU,55,3025,Hauptschule,m,groß,1,CDU/CSU,0,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,überhaupt nicht,unbedingte Sicherheit,teils/ teils,1,ziemlich sicher,-1,-.017576899,CDU/CSU,1
343,SPD,55,3025,Hauptschule,m,groß,1,SPD,0,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,überhaupt nicht,unbedingte Sicherheit,teils/ teils,1,ziemlich sicher,-1,-1.3013183,CDU/CSU,0
