i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
142,36,m,Abitur,ziemlich stark,teils/ teils,gering,1,4,both right,2,-3,-6,-3,27,Party A,yes,1296,1,4,1,4,same,no,both right,Party B,-3,-6,-3,27,-3,-6,-3,27,Party A,yes,no,-1,-1,-1,-1,both right,Party A,-1,-1,0,0,0,Party A,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=internal conflict,Party A,yes,no,gering,1,5,sehr sicher,3,ziemlich sicher,3,ziemlich sicher,-1,ziemlich sicher,-2,ziemlich sicher,sicher,-3,ziemlich sicher,2,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,no,no,,yes,no,no,yes,no
143,69,m,Hauptschule,ziemlich stark,teils/ teils,sehr gering,1,2,both right,2,-1,-2,-1,3,Party A,yes,4761,1,2,1,2,same,no,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,3,3,3,3,both right,Party A,-3,-3,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,gering,0,5,sehr sicher,1,weder/noch,1,weder/noch,-1,weder/noch,0,sehr sicher,sicher,-5,sehr sicher,-1,weder/noch,stark,unbedingte Sicherheit,avers,1,weder/noch,no,no,SPD,no,no,yes,yes,no
148,35,m,Hauptschule,sehr stark,teils/ teils,sehr groß,-4,3,left/right,2,-4,-3,1,-7,Party B,yes,1225,0,1,1,0,new,,left/right,Party A,0,-1,-1,1,-1,0,1,-1,Party A,yes,yes,-1,-1,-1,-1,both left,Party A,-1,-1,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,1,0,sehr sicher,0,weder/noch,5,sehr sicher,0,weder/noch,0,sehr sicher,sicher,1,ziemlich sicher,0,weder/noch,stark,häufig Risiken,affin,0,ziemlich sicher,,,AfD,no,no,no,no,no
149,50,m,Realschule,mittelmäßig,ziemlich unzufrieden,gering,-3,0,both right,2,-1,-4,-3,15,Party A,yes,2500,-4,-2,-2,-4,new,,left/right,Party A,0,-2,-2,4,-2,0,2,-4,Party A,yes,yes,-3,-3,-3,-3,both right,Party B,-1,-1,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-2,-5,-3,21,-2,-5,-3,21,-4,-9,B=non-position,Party A,yes,no,gering,0,5,sehr sicher,4,sehr sicher,3,sehr sicher,1,weder/noch,-4,weder/noch,unsicher,-5,ziemlich sicher,2,ziemlich sicher,mittel,keine Vorlieben,neutral,0,sehr sicher,,,,no,no,no,yes,no
152,57,m,Hauptschule,ziemlich stark,teils/ teils,groß,-4,-2,both right,2,-1,-3,-2,8,Party A,yes,3249,-1,3,3,-1,new,,both right,Party A,-4,-8,-4,48,-8,-4,4,-48,Party A,yes,yes,4,4,4,4,both right,Party A,-9,-9,0,0,0,Party A,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-3,-6,-3,27,-3,-6,-3,27,-5,-10,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,2,sehr sicher,1,sehr sicher,-2,sehr sicher,-5,sehr sicher,sicher,-5,sehr sicher,-2,sehr sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,,,Grüne,no,no,no,yes,no
153,41,f,Hochschulstudium,mittelmäßig,ziemlich zufrieden,groß,-3,2,left/right,2,-3,-2,1,-5,Party B,yes,1681,-3,2,-3,2,same,no,left/right,Party B,-3,-2,1,-5,-3,-2,1,-5,Party B,yes,yes,0,0,0,0,all tied,Party B,0,0,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,groß,1,5,sehr sicher,1,ziemlich sicher,1,ziemlich sicher,-2,ziemlich sicher,0,ziemlich sicher,sicher,-3,ziemlich sicher,-1,ziemlich sicher,mittel,Sicherheit,avers,1,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,no
154,55,m,Realschule,ziemlich stark,ziemlich zufrieden,gering,0,2,both right,2,-3,-5,-2,16,Party A,yes,3025,0,2,0,2,same,no,both right,Party B,-3,-5,-2,16,-3,-5,-2,16,Party A,yes,no,-4,-4,-4,-4,both left,Party B,-1,-1,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,gering,0,4,sehr sicher,0,sehr sicher,0,ziemlich sicher,0,sehr sicher,-3,ziemlich sicher,sicher,-4,sehr sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,no,no,Linke,no,no,no,yes,no
155,62,m,Hochschulstudium,sehr stark,sehr zufrieden,sehr groß,0,3,both right,2,-2,-5,-3,21,Party A,yes,3844,0,3,0,3,same,no,both right,Party B,-2,-5,-3,21,-2,-5,-3,21,Party A,yes,no,3,3,3,3,both right,Party A,-5,-5,0,0,0,Party A,yes,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,groß,2,5,sehr sicher,2,sehr sicher,1,sehr sicher,-3,sehr sicher,-2,ziemlich sicher,sicher,-4,sehr sicher,-3,sehr sicher,stark,keine Vorlieben,neutral,0,sehr sicher,no,no,Grüne,yes,no,no,yes,no
157,53,f,Abitur,sehr stark,sehr zufrieden,sehr groß,-4,-2,both left,2,-4,-2,2,-12,Party A,no,2809,-2,2,2,-2,new,,left/right,Party A,-2,-2,0,0,-2,-2,0,0,Party A,yes,yes,1,1,1,1,both right,Party B,-1,-1,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,groß,1,5,sehr sicher,-5,sehr sicher,-1,sehr sicher,-1,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-2,sehr sicher,stark,keine Vorlieben,neutral,-1,sehr sicher,,,CDU/CSU,yes,no,no,no,no
158,41,m,Hochschulstudium,mittelmäßig,sehr unzufrieden,gering,-3,1,both left,2,-8,-4,4,-48,Party B,yes,1681,-1,2,2,-1,new,,both left,Party A,-6,-3,3,-27,-3,-6,-3,27,Party B,yes,no,-4,-4,-4,-4,both left,Party B,-9,-9,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,,,,,both left,none,-7,-4,3,-33,-7,-4,3,-33,,,B=precise,Party B,yes,no,gering,0,5,sehr sicher,5,sehr sicher,-2,weder/noch,-2,weder/noch,5,sehr sicher,sicher,-2,weder/noch,-2,weder/noch,mittel,manchmal Risiken,affin,0,ziemlich sicher,,,AfD,no,no,no,yes,no
159,50,f,Realschule,mittelmäßig,ziemlich zufrieden,sehr groß,1,4,both right,2,-2,-5,-3,21,Party A,yes,2500,1,4,4,1,same,no,both right,Party A,-2,-5,-3,21,-5,-2,3,-21,Party A,yes,yes,2,2,2,2,both right,Party A,-3,-3,0,0,0,Party B,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-1,-2,-1,3,-1,-2,-1,3,,,B=precise,Party A,yes,no,groß,0,5,ziemlich sicher,-2,ziemlich unsicher,-2,weder/noch,0,ziemlich unsicher,-1,ziemlich unsicher,unsicher,-5,weder/noch,-4,weder/noch,mittel,manchmal Risiken,affin,-1,weder/noch,no,no,CDU/CSU,no,no,no,yes,no
160,66,f,Realschule,mittelmäßig,teils/ teils,gering,-4,-2,both left,2,-3,-1,2,-8,Party B,yes,4356,-4,-2,-4,-2,same,no,both left,Party B,-3,-1,2,-8,-3,-1,2,-8,Party B,yes,yes,-2,-2,-2,-2,both left,Party A,-1,-1,0,0,0,Party B,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party B,no,yes,gering,1,-1,weder/noch,-1,weder/noch,-1,weder/noch,-1,weder/noch,-1,weder/noch,unsicher,-1,weder/noch,-1,weder/noch,mittel,Sicherheit,avers,-1,weder/noch,no,no,,no,yes,no,no,no
161,47,f,Abitur,ziemlich stark,teils/ teils,groß,2,3,both right,2,-2,-3,-1,5,Party A,yes,2209,-1,0,-1,0,new,,left/right,Party B,-1,0,1,-1,-1,0,1,-1,Party A,no,no,2,2,2,2,both right,Party A,-2,-2,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,groß,1,5,sehr sicher,0,ziemlich unsicher,0,ziemlich unsicher,0,ziemlich unsicher,0,ziemlich unsicher,unsicher,-5,sehr sicher,0,ziemlich unsicher,stark,Sicherheit,avers,0,ziemlich unsicher,,,CDU/CSU,yes,no,no,no,no
162,66,m,Realschule,sehr stark,ziemlich zufrieden,gering,-3,4,both right,2,-2,-9,-7,77,Party A,yes,4356,-3,-3,-3,-3,new,,both right,Party B,-2,-2,0,0,-2,-2,0,0,Party A,yes,no,-3,-3,-3,-3,both right,Party B,-2,-2,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both right,Party B,-3,-6,-3,27,-3,-6,-3,27,,,B=risky,Party A,yes,no,gering,0,5,ziemlich sicher,1,ziemlich sicher,4,ziemlich sicher,-2,ziemlich sicher,-5,ziemlich sicher,sicher,-5,sehr sicher,0,ziemlich sicher,stark,manchmal Risiken,affin,2,ziemlich sicher,,,Linke,no,no,no,yes,no
163,44,m,Realschule,ziemlich stark,teils/ teils,gering,-1,3,left/right,2,-1,-3,-2,8,Party A,yes,1936,-1,3,-1,3,same,no,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,0,0,0,0,all tied,Party B,0,0,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party B,yes,yes,gering,1,1,weder/noch,-2,ziemlich sicher,0,ziemlich sicher,-4,ziemlich sicher,0,ziemlich sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,stark,manchmal Risiken,affin,-2,ziemlich sicher,no,no,FDP,no,no,no,yes,no
164,62,f,Hauptschule,ziemlich stark,teils/ teils,groß,-4,-2,both left,2,-4,-2,2,-12,Party B,yes,3844,-4,-2,-2,-4,same,no,both left,Party A,-4,-2,2,-12,-2,-4,-2,12,Party B,yes,no,4,4,4,4,both right,Party B,-4,-4,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,0,5,sehr sicher,-3,ziemlich sicher,-2,ziemlich sicher,-4,ziemlich sicher,0,sehr sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,stark,Sicherheit,avers,-3,ziemlich sicher,no,no,CDU/CSU,no,no,yes,no,no
165,24,m,Abitur,ziemlich stark,ziemlich zufrieden,groß,-1,2,left/right,2,-2,-1,1,-3,Party B,yes,576,-4,3,3,-4,new,,left/right,Party A,-5,-2,3,-21,-2,-5,-3,21,Party A,no,yes,4,4,4,4,both right,Party A,-3,-3,0,0,0,Party A,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=internal conflict,Party B,yes,yes,groß,3,2,ziemlich sicher,0,ziemlich sicher,1,ziemlich sicher,-3,ziemlich sicher,1,ziemlich sicher,sicher,-4,ziemlich sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,-2,ziemlich sicher,,,CDU/CSU,no,no,no,no,yes
166,60,f,Hochschulstudium,sehr stark,ziemlich zufrieden,groß,-3,2,left/right,2,0,-5,-5,25,Party A,yes,3600,-4,-2,-4,-2,new,,left/right,Party B,-1,-1,0,0,-1,-1,0,0,Party A,yes,no,0,0,0,0,both right,Party A,-3,-3,0,0,0,Party A,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,groß,1,5,sehr sicher,1,sehr sicher,2,ziemlich sicher,2,ziemlich sicher,-3,sehr sicher,sicher,-4,sehr sicher,-2,sehr sicher,stark,manchmal Risiken,affin,-1,ziemlich sicher,,,SPD,no,no,no,yes,no
167,51,m,Hochschulstudium,sehr stark,ziemlich zufrieden,groß,-1,-1,both left,2,-2,-2,0,0,Party A,yes,2601,-3,0,0,-3,new,,both left,Party A,-4,-1,3,-15,-1,-4,-3,15,Party B,yes,no,-2,-2,-2,-2,both left,Party B,-3,-3,0,0,0,Party B,yes,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-3,0,3,-9,-3,0,3,-9,,,B=precise,Party B,yes,no,groß,1,5,ziemlich sicher,3,sehr sicher,1,sehr sicher,-3,sehr sicher,1,sehr sicher,sicher,-4,sehr sicher,-2,sehr sicher,stark,manchmal Risiken,affin,-1,ziemlich sicher,,,FDP,no,no,no,yes,no
169,48,m,Abitur,ziemlich stark,sehr zufrieden,groß,-3,3,left/right,2,-2,-4,-2,12,Party A,yes,2304,-3,2,2,-3,new,,left/right,Party A,-2,-3,-1,5,-3,-2,1,-5,Party A,yes,yes,2,2,2,2,both right,Party B,-3,-3,0,0,0,Party B,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,2,3,ziemlich sicher,1,ziemlich sicher,1,ziemlich sicher,0,ziemlich sicher,-1,weder/noch,unsicher,-3,ziemlich sicher,-1,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,Grüne,no,no,no,yes,no
170,57,f,Realschule,mittelmäßig,teils/ teils,groß,-2,2,left/right,2,-1,-3,-2,8,Party A,yes,3249,-2,2,-2,2,same,no,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,-1,-1,-1,-1,all tied,Party A,0,0,0,0,0,Party A,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,2,4,ziemlich sicher,0,weder/noch,0,ziemlich unsicher,0,ziemlich unsicher,-1,ziemlich sicher,sicher,-4,weder/noch,-2,weder/noch,mittel,Sicherheit,avers,0,weder/noch,no,no,Linke,yes,no,no,yes,no
171,56,f,Realschule,ziemlich stark,sehr unzufrieden,sehr groß,1,1,both left,2,-2,-2,0,0,Party B,yes,3136,1,1,1,1,same,no,both left,Party B,-2,-2,0,0,-2,-2,0,0,Party B,yes,yes,1,1,1,1,both left,Party A,-2,-2,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,3,0,,Party B,-5,-2,3,-21,-5,-2,3,-21,0,-3,B=internal conflict,Party B,yes,yes,groß,1,3,sehr sicher,-3,sehr sicher,-3,sehr sicher,-5,sehr sicher,3,sehr sicher,sicher,-5,sehr sicher,-5,sehr sicher,stark,Sicherheit,avers,-5,sehr sicher,no,no,AfD,no,no,no,yes,no
173,30,f,Hochschulstudium,weniger stark,ziemlich zufrieden,groß,0,2,left/right,2,0,-2,-2,4,Party A,yes,900,3,4,4,3,new,,both right,Party A,-3,-4,-1,7,-4,-3,1,-7,Party A,yes,yes,4,4,4,4,both right,Party B,-4,-4,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,2,4,ziemlich sicher,0,sehr unsicher,0,sehr unsicher,1,sehr unsicher,0,sehr unsicher,unsicher,-2,weder/noch,0,sehr unsicher,gering,Sicherheit,avers,-1,ziemlich unsicher,,,CDU/CSU,no,no,no,no,no
174,69,f,Hauptschule,weniger stark,ziemlich zufrieden,groß,-4,4,left/right,2,-4,-4,0,0,Party A,yes,4761,1,2,1,2,new,,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,3,3,3,3,both right,Party B,-3,-3,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,groß,1,5,weder/noch,0,weder/noch,0,weder/noch,0,weder/noch,0,ziemlich sicher,sicher,0,weder/noch,0,weder/noch,gering,Sicherheit,avers,0,weder/noch,,,CDU/CSU,yes,no,no,no,no
175,57,m,Realschule,mittelmäßig,sehr unzufrieden,gering,0,3,both right,2,-2,-5,-3,21,Party A,yes,3249,0,3,3,0,same,no,both right,Party A,-2,-5,-3,21,-5,-2,3,-21,Party A,yes,yes,-3,-3,-3,-3,both left,Party B,-1,-1,0,0,0,Party B,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,0,-3,-3,9,0,-3,-3,9,,,B=precise,Party A,yes,no,gering,2,5,sehr sicher,3,sehr sicher,3,sehr sicher,1,sehr unsicher,-2,sehr sicher,sicher,-5,sehr sicher,0,sehr sicher,mittel,manchmal Risiken,affin,3,sehr sicher,no,no,,no,no,no,yes,no
176,66,m,Hauptschule,mittelmäßig,sehr unzufrieden,sehr groß,0,4,left/right,2,0,-4,-4,16,Party A,yes,4356,0,3,0,3,new,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,Party A,yes,no,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party A,no,no,groß,2,-5,sehr unsicher,3,weder/noch,0,weder/noch,-5,sehr unsicher,0,weder/noch,unsicher,-5,sehr unsicher,5,weder/noch,mittel,keine Vorlieben,neutral,-3,ziemlich sicher,,,,yes,no,no,no,no
178,58,f,Realschule,mittelmäßig,teils/ teils,gering,-3,1,left/right,2,-3,-1,2,-8,Party A,no,3364,-3,1,1,-3,same,no,left/right,Party A,-3,-1,2,-8,-1,-3,-2,8,Party A,no,yes,3,3,3,3,both right,Party A,-3,-3,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,gering,1,4,ziemlich sicher,-2,weder/noch,0,weder/noch,-3,weder/noch,0,ziemlich unsicher,unsicher,-5,sehr sicher,-4,ziemlich sicher,mittel,keine Vorlieben,neutral,-1,weder/noch,no,no,Linke,no,no,no,no,no
179,44,f,Realschule,weniger stark,teils/ teils,gering,-2,4,left/right,2,-2,-4,-2,12,Party A,yes,1936,-2,4,4,-2,same,no,left/right,Party A,-2,-4,-2,12,-4,-2,2,-12,Party A,yes,yes,0,0,0,0,all tied,Party A,0,0,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,gering,1,2,ziemlich sicher,-2,ziemlich sicher,-1,weder/noch,-5,ziemlich sicher,0,ziemlich sicher,sicher,-5,ziemlich sicher,-2,ziemlich sicher,gering,Sicherheit,avers,-1,ziemlich unsicher,no,no,,no,no,no,no,no
180,36,m,Hochschulstudium,überhaupt nicht,teils/ teils,groß,2,2,both right,2,-2,-2,0,0,Party B,yes,1296,2,2,2,2,same,yes,both right,Party B,-2,-2,0,0,-2,-2,0,0,Party A,yes,no,-1,-1,-1,-1,both left,Party A,-1,-1,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,groß,1,1,sehr sicher,-1,sehr sicher,0,sehr sicher,-3,sehr sicher,0,sehr sicher,sicher,-3,sehr sicher,-3,sehr sicher,gering,keine Vorlieben,neutral,-2,sehr sicher,yes,no,Grüne,no,no,no,no,no
181,62,m,Hauptschule,ziemlich stark,teils/ teils,gering,-2,3,left/right,2,-2,-3,-1,5,Party B,no,3844,1,4,4,1,new,,both right,Party A,-1,-4,-3,15,-4,-1,3,-15,Party A,yes,yes,-2,-2,-2,-2,both left,Party B,-2,-2,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,gering,2,2,ziemlich sicher,0,ziemlich sicher,-2,ziemlich sicher,-2,ziemlich sicher,0,ziemlich sicher,sicher,-3,ziemlich sicher,-2,ziemlich sicher,stark,keine Vorlieben,neutral,-2,ziemlich sicher,,,,no,no,no,no,yes
183,21,m,Realschule,ziemlich stark,ziemlich zufrieden,groß,-2,-1,both left,2,-2,-1,1,-3,Party A,no,441,-2,-1,-2,-1,same,no,both left,Party B,-2,-1,1,-3,-2,-1,1,-3,Party A,no,no,-3,-3,-3,-3,both left,Party B,-3,-3,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,groß,1,-2,ziemlich unsicher,2,ziemlich sicher,1,ziemlich sicher,-1,weder/noch,0,ziemlich sicher,sicher,-1,weder/noch,0,ziemlich sicher,stark,manchmal Risiken,affin,0,ziemlich sicher,no,no,CDU/CSU,no,no,no,no,no
184,62,m,Hauptschule,weniger stark,teils/ teils,gering,-1,0,left/right,2,-1,0,1,-1,Party B,yes,3844,-4,-2,-2,-4,new,,both left,Party A,-4,-2,2,-12,-2,-4,-2,12,Party B,yes,no,-4,-4,-4,-4,both left,Party B,-4,-4,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,gering,0,4,ziemlich sicher,0,ziemlich unsicher,0,ziemlich unsicher,0,ziemlich unsicher,0,ziemlich sicher,sicher,-2,ziemlich sicher,0,ziemlich unsicher,gering,manchmal Risiken,affin,0,ziemlich unsicher,,,FDP,no,no,no,yes,no
185,61,m,Abitur,sehr stark,ziemlich zufrieden,gering,-4,0,left/right,2,-4,0,4,-16,Party B,yes,3721,-4,0,-4,0,same,no,left/right,Party B,-4,0,4,-16,-4,0,4,-16,Party B,yes,yes,4,4,4,4,both right,Party A,-4,-4,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,gering,2,3,ziemlich sicher,1,ziemlich sicher,2,ziemlich sicher,-4,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-5,sehr sicher,stark,manchmal Risiken,affin,3,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,yes
186,47,m,Abitur,mittelmäßig,sehr zufrieden,groß,-3,3,left/right,2,0,-6,-6,36,Party A,yes,2209,3,4,4,3,new,,both right,Party A,-6,-7,-1,13,-7,-6,1,-13,Party A,yes,yes,0,0,0,0,both right,Party B,-3,-3,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,,,both right,Party B,-1,-4,-3,15,-1,-4,-3,15,,,B=risky,Party A,yes,no,groß,1,4,sehr sicher,2,sehr sicher,2,ziemlich sicher,-1,ziemlich sicher,-3,ziemlich sicher,sicher,-3,ziemlich sicher,0,ziemlich sicher,mittel,manchmal Risiken,affin,0,weder/noch,,,Linke,no,no,no,yes,no
187,43,m,Hochschulstudium,sehr stark,ziemlich zufrieden,sehr groß,-4,4,left/right,2,-3,-5,-2,16,Party A,yes,1849,-4,4,-4,4,same,no,left/right,Party B,-3,-5,-2,16,-3,-5,-2,16,Party A,yes,no,2,2,2,2,both right,Party A,-3,-3,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,groß,2,4,sehr sicher,2,sehr sicher,2,sehr sicher,0,sehr sicher,-1,sehr sicher,sicher,-3,sehr sicher,1,sehr sicher,stark,manchmal Risiken,affin,2,ziemlich sicher,no,no,Grüne,no,no,no,yes,no
188,30,f,Realschule,weniger stark,teils/ teils,groß,-1,0,both left,2,-2,-1,1,-3,Party B,yes,900,-1,0,-1,0,same,no,both left,Party B,-2,-1,1,-3,-2,-1,1,-3,Party B,yes,yes,-1,-1,-1,-1,both left,Party A,-2,-2,0,0,0,Party B,no,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,,,,,left/right,none,-3,0,3,-9,-3,0,3,-9,,,B=precise,Party B,yes,no,groß,0,3,ziemlich sicher,-1,ziemlich sicher,-1,weder/noch,-3,ziemlich sicher,1,ziemlich sicher,sicher,-5,sehr sicher,-3,ziemlich sicher,gering,Sicherheit,avers,-2,weder/noch,no,no,,no,yes,no,yes,no
