i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
171,6,56,3136,2,1,3,1,FDP,3,0,-3,0,-.28876334,1.2912743,3,3,0,-5,0,-6,-3.2887633,4,0
173,1,30,900,4,1,2,2,CDU/CSU,0,4,0,4,-.017576899,1.1010672,1,3,3,-1,3,0,-.017576899,1,1
173,2,30,900,4,1,2,2,SPD,0,4,0,4,-1.3013183,1.1161331,1,3,3,-1,3,0,-1.3013183,1,0
173,3,30,900,4,1,2,2,Grüne,0,4,1,4,-1.7564344,1.165725,1,3,3,-1,3,-1,-1.7564344,1,0
173,4,30,900,4,1,2,2,AfD,0,4,4,1,3.1958568,.6836158,1,3,3,-1,3,-4,-3.1958568,1,0
173,5,30,900,4,1,2,2,Linke,0,4,-2,2,-3.566855,.7859385,1,3,3,-1,3,-2,-3.566855,1,0
173,6,30,900,4,1,2,2,FDP,0,4,0,4,-.28876334,1.2912743,1,3,3,-1,3,0,-.28876334,1,0
174,1,69,4761,1,1,2,1,CDU/CSU,0,1,0,2,-.017576899,1.1010672,1,3,3,0,2,0,-.017576899,1,1
174,2,69,4761,1,1,2,1,SPD,0,1,0,2,-1.3013183,1.1161331,1,3,3,0,2,0,-1.3013183,1,0
174,3,69,4761,1,1,2,1,Grüne,0,1,0,2,-1.7564344,1.165725,1,3,3,0,2,0,-1.7564344,1,0
174,4,69,4761,1,1,2,1,AfD,0,1,5,2,3.1958568,.6836158,1,3,3,0,2,-5,-3.1958568,1,0
174,5,69,4761,1,1,2,1,Linke,0,1,0,2,-3.566855,.7859385,1,3,3,0,2,0,-3.566855,1,0
174,6,69,4761,1,1,2,1,FDP,0,1,0,2,-.28876334,1.2912743,1,3,3,0,2,0,-.28876334,1,0
178,1,58,3364,2,1,1,1,CDU/CSU,0,3,-2,2,-.017576899,1.1010672,2,2,2,-1,2,-2,-.017576899,5,0
178,2,58,3364,2,1,1,1,SPD,0,3,-4,1,-1.3013183,1.1161331,2,2,2,-1,2,-4,-1.3013183,5,0
178,3,58,3364,2,1,1,1,Grüne,0,3,-3,2,-1.7564344,1.165725,2,2,2,-1,2,-3,-1.7564344,5,0
178,4,58,3364,2,1,1,1,AfD,0,3,4,1,3.1958568,.6836158,2,2,2,-1,2,-4,-3.1958568,5,0
178,5,58,3364,2,1,1,1,Linke,0,3,-5,0,-3.566855,.7859385,2,2,2,-1,2,-5,-3.566855,5,1
178,6,58,3364,2,1,1,1,FDP,0,3,0,2,-.28876334,1.2912743,2,2,2,-1,2,0,-.28876334,5,0
180,1,36,1296,4,0,2,1,CDU/CSU,0,0,-1,0,-.017576899,1.1010672,0,2,2,-2,0,-1,-.017576899,3,0
180,2,36,1296,4,0,2,1,SPD,0,0,-3,0,-1.3013183,1.1161331,0,2,2,-2,0,-3,-1.3013183,3,0
180,3,36,1296,4,0,2,1,Grüne,0,0,-3,0,-1.7564344,1.165725,0,2,2,-2,0,-3,-1.7564344,3,1
180,4,36,1296,4,0,2,1,AfD,0,0,1,0,3.1958568,.6836158,0,2,2,-2,0,-1,-3.1958568,3,0
180,5,36,1296,4,0,2,1,Linke,0,0,-3,0,-3.566855,.7859385,0,2,2,-2,0,-3,-3.566855,3,0
180,6,36,1296,4,0,2,1,FDP,0,0,0,0,-.28876334,1.2912743,0,2,2,-2,0,0,-.28876334,3,0
183,1,21,441,2,0,2,1,CDU/CSU,0,1,2,1,-.017576899,1.1010672,3,1,3,0,1,-2,-.017576899,1,1
183,2,21,441,2,0,2,1,SPD,0,1,0,1,-1.3013183,1.1161331,3,1,3,0,1,0,-1.3013183,1,0
183,3,21,441,2,0,2,1,Grüne,0,1,-1,2,-1.7564344,1.165725,3,1,3,0,1,-1,-1.7564344,1,0
183,4,21,441,2,0,2,1,AfD,0,1,-2,3,3.1958568,.6836158,3,1,3,0,1,-2,-3.1958568,1,0
183,5,21,441,2,0,2,1,Linke,0,1,-1,2,-3.566855,.7859385,3,1,3,0,1,-1,-3.566855,1,0
183,6,21,441,2,0,2,1,FDP,0,1,1,1,-.28876334,1.2912743,3,1,3,0,1,-1,-.28876334,1,0
184,1,62,3844,1,0,1,0,CDU/CSU,0,1,0,3,-.017576899,1.1010672,1,1,2,0,3,0,-.017576899,6,0
184,2,62,3844,1,0,1,0,SPD,0,1,0,3,-1.3013183,1.1161331,1,1,2,0,3,0,-1.3013183,6,0
184,3,62,3844,1,0,1,0,Grüne,0,1,0,3,-1.7564344,1.165725,1,1,2,0,3,0,-1.7564344,6,0
184,4,62,3844,1,0,1,0,AfD,0,1,4,1,3.1958568,.6836158,1,1,2,0,3,-4,-3.1958568,6,0
184,5,62,3844,1,0,1,0,Linke,0,1,-2,1,-3.566855,.7859385,1,1,2,0,3,-2,-3.566855,6,0
184,6,62,3844,1,0,1,0,FDP,0,1,0,3,-.28876334,1.2912743,1,1,2,0,3,0,-.28876334,6,1
185,1,61,3721,3,0,1,2,CDU/CSU,0,0,1,1,-.017576899,1.1010672,4,1,3,3,1,-1,-.017576899,1,1
185,2,61,3721,3,0,1,2,SPD,0,0,-5,0,-1.3013183,1.1161331,4,1,3,3,1,-5,-1.3013183,1,0
185,3,61,3721,3,0,1,2,Grüne,0,0,-4,0,-1.7564344,1.165725,4,1,3,3,1,-4,-1.7564344,1,0
185,4,61,3721,3,0,1,2,AfD,0,0,3,1,3.1958568,.6836158,4,1,3,3,1,-3,-3.1958568,1,0
185,5,61,3721,3,0,1,2,Linke,0,0,-5,0,-3.566855,.7859385,4,1,3,3,1,-5,-3.566855,1,0
185,6,61,3721,3,0,1,2,FDP,0,0,2,1,-.28876334,1.2912743,4,1,3,3,1,-2,-.28876334,1,0
186,1,47,2209,3,0,2,1,CDU/CSU,-3,1,2,0,-.017576899,1.1010672,2,1,4,0,2,-5,-2.9824231,5,0
186,2,47,2209,3,0,2,1,SPD,-3,1,0,1,-1.3013183,1.1161331,2,1,4,0,2,-3,-1.6986817,5,0
186,3,47,2209,3,0,2,1,Grüne,-3,1,-1,1,-1.7564344,1.165725,2,1,4,0,2,-2,-1.2435656,5,0
186,4,47,2209,3,0,2,1,AfD,-3,1,4,0,3.1958568,.6836158,2,1,4,0,2,-7,-6.195857,5,0
186,5,47,2209,3,0,2,1,Linke,-3,1,-3,1,-3.566855,.7859385,2,1,4,0,2,0,-.56685495,5,1
186,6,47,2209,3,0,2,1,FDP,-3,1,2,1,-.28876334,1.2912743,2,1,4,0,2,-5,-2.7112367,5,0
187,1,43,1849,4,0,3,2,CDU/CSU,-1,0,2,0,-.017576899,1.1010672,4,1,3,2,1,-3,-.98242313,3,0
187,2,43,1849,4,0,3,2,SPD,-1,0,1,0,-1.3013183,1.1161331,4,1,3,2,1,-2,-.30131829,3,0
187,3,43,1849,4,0,3,2,Grüne,-1,0,0,0,-1.7564344,1.165725,4,1,3,2,1,-1,-.75643444,3,1
187,4,43,1849,4,0,3,2,AfD,-1,0,4,0,3.1958568,.6836158,4,1,3,2,1,-5,-4.195857,3,0
187,5,43,1849,4,0,3,2,Linke,-1,0,-3,0,-3.566855,.7859385,4,1,3,2,1,-2,-2.566855,3,0
187,6,43,1849,4,0,3,2,FDP,-1,0,2,0,-.28876334,1.2912743,4,1,3,2,1,-3,-.71123666,3,0
189,1,48,2304,3,1,2,2,CDU/CSU,0,0,2,1,-.017576899,1.1010672,3,1,3,-1,1,-2,-.017576899,6,0
189,2,48,2304,3,1,2,2,SPD,0,0,-2,1,-1.3013183,1.1161331,3,1,3,-1,1,-2,-1.3013183,6,0
189,3,48,2304,3,1,2,2,Grüne,0,0,-3,1,-1.7564344,1.165725,3,1,3,-1,1,-3,-1.7564344,6,0
189,4,48,2304,3,1,2,2,AfD,0,0,5,0,3.1958568,.6836158,3,1,3,-1,1,-5,-3.1958568,6,0
189,5,48,2304,3,1,2,2,Linke,0,0,-5,0,-3.566855,.7859385,3,1,3,-1,1,-5,-3.566855,6,0
189,6,48,2304,3,1,2,2,FDP,0,0,0,0,-.28876334,1.2912743,3,1,3,-1,1,0,-.28876334,6,1
190,1,64,4096,4,0,3,0,CDU/CSU,0,0,0,0,-.017576899,1.1010672,4,3,4,0,0,0,-.017576899,1,1
190,2,64,4096,4,0,3,0,SPD,0,0,-3,0,-1.3013183,1.1161331,4,3,4,0,0,-3,-1.3013183,1,0
190,3,64,4096,4,0,3,0,Grüne,0,0,-3,0,-1.7564344,1.165725,4,3,4,0,0,-3,-1.7564344,1,0
190,4,64,4096,4,0,3,0,AfD,0,0,5,0,3.1958568,.6836158,4,3,4,0,0,-5,-3.1958568,1,0
190,5,64,4096,4,0,3,0,Linke,0,0,-5,0,-3.566855,.7859385,4,3,4,0,0,-5,-3.566855,1,0
190,6,64,4096,4,0,3,0,FDP,0,0,3,0,-.28876334,1.2912743,4,3,4,0,0,-3,-.28876334,1,0
191,1,62,3844,3,1,2,0,CDU/CSU,0,0,3,1,-.017576899,1.1010672,3,3,4,-1,2,-3,-.017576899,3,0
191,2,62,3844,3,1,2,0,SPD,0,0,-2,1,-1.3013183,1.1161331,3,3,4,-1,2,-2,-1.3013183,3,0
191,3,62,3844,3,1,2,0,Grüne,0,0,-1,2,-1.7564344,1.165725,3,3,4,-1,2,-1,-1.7564344,3,1
191,4,62,3844,3,1,2,0,AfD,0,0,5,0,3.1958568,.6836158,3,3,4,-1,2,-5,-3.1958568,3,0
191,5,62,3844,3,1,2,0,Linke,0,0,-3,1,-3.566855,.7859385,3,3,4,-1,2,-3,-3.566855,3,0
191,6,62,3844,3,1,2,0,FDP,0,0,0,3,-.28876334,1.2912743,3,3,4,-1,2,0,-.28876334,3,0
193,1,65,4225,1,1,1,1,CDU/CSU,0,0,0,4,-.017576899,1.1010672,2,3,2,0,4,0,-.017576899,2,0
193,2,65,4225,1,1,1,1,SPD,0,0,0,4,-1.3013183,1.1161331,2,3,2,0,4,0,-1.3013183,2,1
193,3,65,4225,1,1,1,1,Grüne,0,0,0,4,-1.7564344,1.165725,2,3,2,0,4,0,-1.7564344,2,0
193,4,65,4225,1,1,1,1,AfD,0,0,3,4,3.1958568,.6836158,2,3,2,0,4,-3,-3.1958568,2,0
193,5,65,4225,1,1,1,1,Linke,0,0,0,4,-3.566855,.7859385,2,3,2,0,4,0,-3.566855,2,0
193,6,65,4225,1,1,1,1,FDP,0,0,0,4,-.28876334,1.2912743,2,3,2,0,4,0,-.28876334,2,0
194,1,41,1681,3,0,2,0,CDU/CSU,0,1,0,0,-.017576899,1.1010672,3,1,4,-1,0,0,-.017576899,6,0
194,2,41,1681,3,0,2,0,SPD,0,1,-1,0,-1.3013183,1.1161331,3,1,4,-1,0,-1,-1.3013183,6,0
194,3,41,1681,3,0,2,0,Grüne,0,1,-4,0,-1.7564344,1.165725,3,1,4,-1,0,-4,-1.7564344,6,0
194,4,41,1681,3,0,2,0,AfD,0,1,4,0,3.1958568,.6836158,3,1,4,-1,0,-4,-3.1958568,6,0
194,5,41,1681,3,0,2,0,Linke,0,1,-5,0,-3.566855,.7859385,3,1,4,-1,0,-5,-3.566855,6,0
194,6,41,1681,3,0,2,0,FDP,0,1,0,1,-.28876334,1.2912743,3,1,4,-1,0,0,-.28876334,6,1
196,1,46,2116,2,0,3,2,CDU/CSU,2,0,0,1,-.017576899,1.1010672,3,1,2,1,1,-2,-2.0175769,3,0
196,2,46,2116,2,0,3,2,SPD,2,0,-1,2,-1.3013183,1.1161331,3,1,2,1,1,-3,-3.3013182,3,0
196,3,46,2116,2,0,3,2,Grüne,2,0,2,0,-1.7564344,1.165725,3,1,2,1,1,0,-3.7564344,3,1
196,4,46,2116,2,0,3,2,AfD,2,0,2,0,3.1958568,.6836158,3,1,2,1,1,0,-1.1958568,3,0
196,5,46,2116,2,0,3,2,Linke,2,0,2,1,-3.566855,.7859385,3,1,2,1,1,0,-5.566855,3,0
196,6,46,2116,2,0,3,2,FDP,2,0,-1,3,-.28876334,1.2912743,3,1,2,1,1,-3,-2.2887633,3,0
197,1,67,4489,1,1,1,0,CDU/CSU,0,1,0,2,-.017576899,1.1010672,2,4,3,0,2,0,-.017576899,6,0
197,2,67,4489,1,1,1,0,SPD,0,1,0,1,-1.3013183,1.1161331,2,4,3,0,2,0,-1.3013183,6,0
197,3,67,4489,1,1,1,0,Grüne,0,1,0,2,-1.7564344,1.165725,2,4,3,0,2,0,-1.7564344,6,0
197,4,67,4489,1,1,1,0,AfD,0,1,3,1,3.1958568,.6836158,2,4,3,0,2,-3,-3.1958568,6,0
197,5,67,4489,1,1,1,0,Linke,0,1,-3,1,-3.566855,.7859385,2,4,3,0,2,-3,-3.566855,6,0
197,6,67,4489,1,1,1,0,FDP,0,1,0,2,-.28876334,1.2912743,2,4,3,0,2,0,-.28876334,6,1
199,1,29,841,1,0,2,2,CDU/CSU,0,2,0,2,-.017576899,1.1010672,3,2,2,-1,2,0,-.017576899,4,0
199,2,29,841,1,0,2,2,SPD,0,2,1,2,-1.3013183,1.1161331,3,2,2,-1,2,-1,-1.3013183,4,0
199,3,29,841,1,0,2,2,Grüne,0,2,0,2,-1.7564344,1.165725,3,2,2,-1,2,0,-1.7564344,4,0
199,4,29,841,1,0,2,2,AfD,0,2,0,2,3.1958568,.6836158,3,2,2,-1,2,0,-3.1958568,4,1
199,5,29,841,1,0,2,2,Linke,0,2,0,2,-3.566855,.7859385,3,2,2,-1,2,0,-3.566855,4,0
199,6,29,841,1,0,2,2,FDP,0,2,0,2,-.28876334,1.2912743,3,2,2,-1,2,0,-.28876334,4,0
201,1,58,3364,2,1,1,1,CDU/CSU,-3,2,-2,2,-.017576899,1.1010672,2,1,1,-2,2,-1,-2.9824231,3,0
201,2,58,3364,2,1,1,1,SPD,-3,2,-3,1,-1.3013183,1.1161331,2,1,1,-2,2,0,-1.6986817,3,0
201,3,58,3364,2,1,1,1,Grüne,-3,2,-4,1,-1.7564344,1.165725,2,1,1,-2,2,-1,-1.2435656,3,1
201,4,58,3364,2,1,1,1,AfD,-3,2,5,0,3.1958568,.6836158,2,1,1,-2,2,-8,-6.195857,3,0
201,5,58,3364,2,1,1,1,Linke,-3,2,-1,3,-3.566855,.7859385,2,1,1,-2,2,-2,-.56685495,3,0
201,6,58,3364,2,1,1,1,FDP,-3,2,-2,3,-.28876334,1.2912743,2,1,1,-2,2,-1,-2.7112367,3,0
202,1,49,2401,2,0,3,1,CDU/CSU,1,1,0,1,-.017576899,1.1010672,3,2,3,0,1,-1,-1.0175769,1,1
202,2,49,2401,2,0,3,1,SPD,1,1,-1,0,-1.3013183,1.1161331,3,2,3,0,1,-2,-2.3013182,1,0
202,3,49,2401,2,0,3,1,Grüne,1,1,-2,1,-1.7564344,1.165725,3,2,3,0,1,-3,-2.7564344,1,0
202,4,49,2401,2,0,3,1,AfD,1,1,2,0,3.1958568,.6836158,3,2,3,0,1,-1,-2.1958568,1,0
202,5,49,2401,2,0,3,1,Linke,1,1,-3,1,-3.566855,.7859385,3,2,3,0,1,-4,-4.566855,1,0
202,6,49,2401,2,0,3,1,FDP,1,1,1,0,-.28876334,1.2912743,3,2,3,0,1,0,-1.2887633,1,0
203,1,55,3025,2,0,1,1,CDU/CSU,-1,1,-1,1,-.017576899,1.1010672,2,1,2,-1,1,0,-.98242313,4,0
203,2,55,3025,2,0,1,1,SPD,-1,1,-1,1,-1.3013183,1.1161331,2,1,2,-1,1,0,-.30131829,4,0
203,3,55,3025,2,0,1,1,Grüne,-1,1,-1,1,-1.7564344,1.165725,2,1,2,-1,1,0,-.75643444,4,0
203,4,55,3025,2,0,1,1,AfD,-1,1,0,1,3.1958568,.6836158,2,1,2,-1,1,-1,-4.195857,4,1
203,5,55,3025,2,0,1,1,Linke,-1,1,0,2,-3.566855,.7859385,2,1,2,-1,1,-1,-2.566855,4,0
203,6,55,3025,2,0,1,1,FDP,-1,1,-1,2,-.28876334,1.2912743,2,1,2,-1,1,0,-.71123666,4,0
206,1,23,529,3,0,3,1,CDU/CSU,0,1,1,2,-.017576899,1.1010672,2,2,3,0,1,-1,-.017576899,1,1
206,2,23,529,3,0,3,1,SPD,0,1,-1,2,-1.3013183,1.1161331,2,2,3,0,1,-1,-1.3013183,1,0
206,3,23,529,3,0,3,1,Grüne,0,1,-1,2,-1.7564344,1.165725,2,2,3,0,1,-1,-1.7564344,1,0
206,4,23,529,3,0,3,1,AfD,0,1,5,0,3.1958568,.6836158,2,2,3,0,1,-5,-3.1958568,1,0
206,5,23,529,3,0,3,1,Linke,0,1,-4,1,-3.566855,.7859385,2,2,3,0,1,-4,-3.566855,1,0
206,6,23,529,3,0,3,1,FDP,0,1,0,1,-.28876334,1.2912743,2,2,3,0,1,0,-.28876334,1,0
207,1,28,784,2,1,3,0,CDU/CSU,-2,1,2,1,-.017576899,1.1010672,2,1,4,0,1,-4,-1.9824231,3,0
207,2,28,784,2,1,3,0,SPD,-2,1,-1,1,-1.3013183,1.1161331,2,1,4,0,1,-1,-.69868171,3,0
207,3,28,784,2,1,3,0,Grüne,-2,1,-2,1,-1.7564344,1.165725,2,1,4,0,1,0,-.24356556,3,1
207,4,28,784,2,1,3,0,AfD,-2,1,5,1,3.1958568,.6836158,2,1,4,0,1,-7,-5.195857,3,0
207,5,28,784,2,1,3,0,Linke,-2,1,-5,1,-3.566855,.7859385,2,1,4,0,1,-3,-1.566855,3,0
207,6,28,784,2,1,3,0,FDP,-2,1,2,1,-.28876334,1.2912743,2,1,4,0,1,-4,-1.7112367,3,0
208,1,63,3969,1,1,2,0,CDU/CSU,-1,1,-3,1,-.017576899,1.1010672,1,3,2,-2,1,-2,-.98242313,1,1
208,2,63,3969,1,1,2,0,SPD,-1,1,-3,1,-1.3013183,1.1161331,1,3,2,-2,1,-2,-.30131829,1,0
208,3,63,3969,1,1,2,0,Grüne,-1,1,-1,2,-1.7564344,1.165725,1,3,2,-2,1,0,-.75643444,1,0
208,4,63,3969,1,1,2,0,AfD,-1,1,5,0,3.1958568,.6836158,1,3,2,-2,1,-6,-4.195857,1,0
208,5,63,3969,1,1,2,0,Linke,-1,1,-5,0,-3.566855,.7859385,1,3,2,-2,1,-4,-2.566855,1,0
208,6,63,3969,1,1,2,0,FDP,-1,1,-1,2,-.28876334,1.2912743,1,3,2,-2,1,0,-.71123666,1,0
209,1,49,2401,2,0,1,3,CDU/CSU,2,1,3,1,-.017576899,1.1010672,2,2,3,-4,1,-1,-2.0175769,4,0
209,2,49,2401,2,0,1,3,SPD,2,1,4,1,-1.3013183,1.1161331,2,2,3,-4,1,-2,-3.3013182,4,0
209,3,49,2401,2,0,1,3,Grüne,2,1,-4,1,-1.7564344,1.165725,2,2,3,-4,1,-6,-3.7564344,4,0
209,4,49,2401,2,0,1,3,AfD,2,1,5,0,3.1958568,.6836158,2,2,3,-4,1,-3,-1.1958568,4,1
209,5,49,2401,2,0,1,3,Linke,2,1,-5,0,-3.566855,.7859385,2,2,3,-4,1,-7,-5.566855,4,0
209,6,49,2401,2,0,1,3,FDP,2,1,1,2,-.28876334,1.2912743,2,2,3,-4,1,-1,-2.2887633,4,0
212,1,65,4225,2,0,2,0,CDU/CSU,2,1,3,1,-.017576899,1.1010672,3,1,2,-2,1,-1,-2.0175769,1,1
212,2,65,4225,2,0,2,0,SPD,2,1,-1,1,-1.3013183,1.1161331,3,1,2,-2,1,-3,-3.3013182,1,0
212,3,65,4225,2,0,2,0,Grüne,2,1,0,2,-1.7564344,1.165725,3,1,2,-2,1,-2,-3.7564344,1,0
212,4,65,4225,2,0,2,0,AfD,2,1,5,0,3.1958568,.6836158,3,1,2,-2,1,-3,-1.1958568,1,0
212,5,65,4225,2,0,2,0,Linke,2,1,-4,1,-3.566855,.7859385,3,1,2,-2,1,-6,-5.566855,1,0
212,6,65,4225,2,0,2,0,FDP,2,1,1,1,-.28876334,1.2912743,3,1,2,-2,1,-1,-2.2887633,1,0
213,1,53,2809,2,0,2,1,CDU/CSU,-3,1,3,1,-.017576899,1.1010672,3,2,3,1,1,-6,-2.9824231,2,0
213,2,53,2809,2,0,2,1,SPD,-3,1,-3,1,-1.3013183,1.1161331,3,2,3,1,1,0,-1.6986817,2,1
213,3,53,2809,2,0,2,1,Grüne,-3,1,-3,1,-1.7564344,1.165725,3,2,3,1,1,0,-1.2435656,2,0
213,4,53,2809,2,0,2,1,AfD,-3,1,5,0,3.1958568,.6836158,3,2,3,1,1,-8,-6.195857,2,0
213,5,53,2809,2,0,2,1,Linke,-3,1,-5,0,-3.566855,.7859385,3,2,3,1,1,-2,-.56685495,2,0
213,6,53,2809,2,0,2,1,FDP,-3,1,1,1,-.28876334,1.2912743,3,2,3,1,1,-4,-2.7112367,2,0
214,1,39,1521,4,0,2,0,CDU/CSU,-2,1,2,0,-.017576899,1.1010672,3,2,3,0,2,-4,-1.9824231,3,0
214,2,39,1521,4,0,2,0,SPD,-2,1,-1,0,-1.3013183,1.1161331,3,2,3,0,2,-1,-.69868171,3,0
214,3,39,1521,4,0,2,0,Grüne,-2,1,-2,0,-1.7564344,1.165725,3,2,3,0,2,0,-.24356556,3,1
214,4,39,1521,4,0,2,0,AfD,-2,1,5,0,3.1958568,.6836158,3,2,3,0,2,-7,-5.195857,3,0
214,5,39,1521,4,0,2,0,Linke,-2,1,-3,0,-3.566855,.7859385,3,2,3,0,2,-1,-1.566855,3,0
214,6,39,1521,4,0,2,0,FDP,-2,1,3,0,-.28876334,1.2912743,3,2,3,0,2,-5,-1.7112367,3,0
215,1,50,2500,2,0,2,1,CDU/CSU,-1,1,-1,1,-.017576899,1.1010672,1,2,3,-1,1,0,-.98242313,3,0
215,2,50,2500,2,0,2,1,SPD,-1,1,-3,1,-1.3013183,1.1161331,1,2,3,-1,1,-2,-.30131829,3,0
215,3,50,2500,2,0,2,1,Grüne,-1,1,-2,1,-1.7564344,1.165725,1,2,3,-1,1,-1,-.75643444,3,1
215,4,50,2500,2,0,2,1,AfD,-1,1,5,0,3.1958568,.6836158,1,2,3,-1,1,-6,-4.195857,3,0
215,5,50,2500,2,0,2,1,Linke,-1,1,-4,0,-3.566855,.7859385,1,2,3,-1,1,-3,-2.566855,3,0
215,6,50,2500,2,0,2,1,FDP,-1,1,-1,2,-.28876334,1.2912743,1,2,3,-1,1,0,-.71123666,3,0
216,1,47,2209,1,0,1,0,CDU/CSU,3,1,-5,1,-.017576899,1.1010672,1,3,1,-4,1,-8,-3.0175769,4,0
216,2,47,2209,1,0,1,0,SPD,3,1,-5,1,-1.3013183,1.1161331,1,3,1,-4,1,-8,-4.3013182,4,0
216,3,47,2209,1,0,1,0,Grüne,3,1,-5,1,-1.7564344,1.165725,1,3,1,-4,1,-8,-4.7564344,4,0
216,4,47,2209,1,0,1,0,AfD,3,1,1,1,3.1958568,.6836158,1,3,1,-4,1,-2,-.19585681,4,1
216,5,47,2209,1,0,1,0,Linke,3,1,-5,0,-3.566855,.7859385,1,3,1,-4,1,-8,-6.566855,4,0
216,6,47,2209,1,0,1,0,FDP,3,1,-4,1,-.28876334,1.2912743,1,3,1,-4,1,-7,-3.2887633,4,0
218,1,46,2116,3,1,2,1,CDU/CSU,0,1,1,1,-.017576899,1.1010672,2,3,3,0,1,-1,-.017576899,1,1
218,2,46,2116,3,1,2,1,SPD,0,1,-1,1,-1.3013183,1.1161331,2,3,3,0,1,-1,-1.3013183,1,0
218,3,46,2116,3,1,2,1,Grüne,0,1,-2,1,-1.7564344,1.165725,2,3,3,0,1,-2,-1.7564344,1,0
218,4,46,2116,3,1,2,1,AfD,0,1,5,1,3.1958568,.6836158,2,3,3,0,1,-5,-3.1958568,1,0
218,5,46,2116,3,1,2,1,Linke,0,1,-5,1,-3.566855,.7859385,2,3,3,0,1,-5,-3.566855,1,0
218,6,46,2116,3,1,2,1,FDP,0,1,0,1,-.28876334,1.2912743,2,3,3,0,1,0,-.28876334,1,0
220,1,41,1681,4,1,2,3,CDU/CSU,-1,2,-1,2,-.017576899,1.1010672,2,4,2,-1,2,0,-.98242313,3,0
220,2,41,1681,4,1,2,3,SPD,-1,2,-1,2,-1.3013183,1.1161331,2,4,2,-1,2,0,-.30131829,3,0
220,3,41,1681,4,1,2,3,Grüne,-1,2,5,0,-1.7564344,1.165725,2,4,2,-1,2,-6,-.75643444,3,1
220,4,41,1681,4,1,2,3,AfD,-1,2,0,4,3.1958568,.6836158,2,4,2,-1,2,-1,-4.195857,3,0
220,5,41,1681,4,1,2,3,Linke,-1,2,0,4,-3.566855,.7859385,2,4,2,-1,2,-1,-2.566855,3,0
220,6,41,1681,4,1,2,3,FDP,-1,2,-5,4,-.28876334,1.2912743,2,4,2,-1,2,-4,-.71123666,3,0
221,1,49,2401,2,0,1,1,CDU/CSU,-3,1,0,1,-.017576899,1.1010672,3,3,1,0,1,-3,-2.9824231,5,0
221,2,49,2401,2,0,1,1,SPD,-3,1,0,1,-1.3013183,1.1161331,3,3,1,0,1,-3,-1.6986817,5,0
221,3,49,2401,2,0,1,1,Grüne,-3,1,0,1,-1.7564344,1.165725,3,3,1,0,1,-3,-1.2435656,5,0
221,4,49,2401,2,0,1,1,AfD,-3,1,3,1,3.1958568,.6836158,3,3,1,0,1,-6,-6.195857,5,0
221,5,49,2401,2,0,1,1,Linke,-3,1,-4,1,-3.566855,.7859385,3,3,1,0,1,-1,-.56685495,5,1
221,6,49,2401,2,0,1,1,FDP,-3,1,0,1,-.28876334,1.2912743,3,3,1,0,1,-3,-2.7112367,5,0
224,1,32,1024,3,1,2,1,CDU/CSU,-5,1,1,1,-.017576899,1.1010672,3,3,2,1,2,-6,-4.9824233,5,0
224,2,32,1024,3,1,2,1,SPD,-5,1,-2,1,-1.3013183,1.1161331,3,3,2,1,2,-3,-3.6986818,5,0
224,3,32,1024,3,1,2,1,Grüne,-5,1,0,2,-1.7564344,1.165725,3,3,2,1,2,-5,-3.2435656,5,0
224,4,32,1024,3,1,2,1,AfD,-5,1,4,1,3.1958568,.6836158,3,3,2,1,2,-9,-8.195857,5,0
224,5,32,1024,3,1,2,1,Linke,-5,1,-3,1,-3.566855,.7859385,3,3,2,1,2,-2,-1.433145,5,1
224,6,32,1024,3,1,2,1,FDP,-5,1,1,2,-.28876334,1.2912743,3,3,2,1,2,-6,-4.7112365,5,0
225,1,58,3364,1,0,2,1,CDU/CSU,0,0,1,0,-.017576899,1.1010672,4,2,3,0,3,-1,-.017576899,5,0
225,2,58,3364,1,0,2,1,SPD,0,0,-1,0,-1.3013183,1.1161331,4,2,3,0,3,-1,-1.3013183,5,0
225,3,58,3364,1,0,2,1,Grüne,0,0,-1,1,-1.7564344,1.165725,4,2,3,0,3,-1,-1.7564344,5,0
225,4,58,3364,1,0,2,1,AfD,0,0,5,0,3.1958568,.6836158,4,2,3,0,3,-5,-3.1958568,5,0
225,5,58,3364,1,0,2,1,Linke,0,0,-4,0,-3.566855,.7859385,4,2,3,0,3,-4,-3.566855,5,1
225,6,58,3364,1,0,2,1,FDP,0,0,3,1,-.28876334,1.2912743,4,2,3,0,3,-3,-.28876334,5,0
227,1,25,625,4,1,3,1,CDU/CSU,-3,2,1,1,-.017576899,1.1010672,3,1,3,0,1,-4,-2.9824231,6,0
227,2,25,625,4,1,3,1,SPD,-3,2,-1,1,-1.3013183,1.1161331,3,1,3,0,1,-2,-1.6986817,6,0
227,3,25,625,4,1,3,1,Grüne,-3,2,-2,1,-1.7564344,1.165725,3,1,3,0,1,-1,-1.2435656,6,0
227,4,25,625,4,1,3,1,AfD,-3,2,4,1,3.1958568,.6836158,3,1,3,0,1,-7,-6.195857,6,0
227,5,25,625,4,1,3,1,Linke,-3,2,-5,0,-3.566855,.7859385,3,1,3,0,1,-2,-.56685495,6,0
