exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc,amb
2,,2,3,1717,1,1,1,0,0,0,0,0,1,-5,-3,2,-16,-5,-3,2,-16,,,-4,4,-4,1,1,0,4,,,47,1,1,2,1,1,2,2,1,2,-2,1,,,,0
2,,2,3,1718,0,0,1,0,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,-3,3,3,0,0,0,-3,,,68,2,1,2,1,3,2,4,2,3,0,1,,,,0
2,,2,3,1721,0,1,0,0,1,1,0,0,0,-1,-4,-3,15,-4,-1,3,-15,,,-1,4,4,0,1,0,-1,,,67,1,0,1,0,0,2,1,0,2,-2,1,,,,0
2,,2,2,1723,0,0,1,0,0,0,1,0,1,-1,-3,-2,8,-3,-1,2,-8,,,-2,0,0,-3,1,0,-2,,,28,4,1,3,1,1,2,1,0,3,-2,1,,,,0
2,,2,2,1731,0,0,1,1,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-1,4,4,-2,0,0,-1,,,26,4,1,2,1,1,2,1,0,3,-1,2,,,,0
2,,2,3,1732,1,1,1,0,0,0,0,0,1,-5,-1,4,-24,-5,-1,4,-24,,,-4,2,-4,1,1,0,2,,,43,1,0,2,1,0,2,3,2,2,-2,1,,,,0
2,,2,3,1741,0,1,1,0,1,0,1,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-2,2,2,1,2,1,-2,,,56,2,0,1,0,0,2,3,2,1,-3,1,,,,0
2,,2,3,1743,1,0,1,1,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-3,1,-3,-2,0,0,1,,,70,2,1,3,1,1,3,3,2,2,3,1,,,,0
2,,2,3,1747,1,0,1,0,0,0,1,0,0,-1,-5,-4,24,-1,-5,-4,24,,,-4,2,-4,-3,1,0,2,,,55,2,1,2,1,1,3,3,2,3,0,1,,,,0
2,,2,2,1749,1,0,1,0,0,0,0,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-3,0,-3,-5,2,1,0,,,50,4,1,1,0,1,2,3,2,2,-1,2,,,,0
2,,2,2,1752,0,0,1,1,0,0,0,0,1,-3,-4,-1,7,-4,-3,1,-7,,,2,3,3,-1,0,0,2,,,41,3,1,1,0,2,3,0,0,0,-2,1,,,,0
2,,2,3,1761,0,0,0,0,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-3,0,0,-1,0,0,-3,,,30,2,1,2,1,2,2,2,1,3,-1,1,,,,0
2,,2,1,1762,0,1,1,0,0,0,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,0,0,-4,,,64,2,1,1,0,2,2,3,2,3,-2,1,,,,0
2,,2,3,1764,0,0,0,1,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-3,0,0,-1,2,1,-3,,,41,1,1,1,0,2,0,3,2,1,-1,1,,,,0
2,,2,1,1767,1,1,1,0,1,0,1,1,1,-3,-3,0,0,-3,-3,0,0,,,-2,-2,-2,1,0,0,-2,,,59,1,0,2,1,3,4,3,2,1,-3,1,,,,0
2,,2,3,1769,1,1,0,0,0,0,0,0,1,0,-4,-4,16,0,-4,-4,16,,,-3,1,-3,-3,1,0,1,,,56,1,0,2,1,1,2,1,0,2,1,1,,,,0
2,,2,2,1772,1,0,1,0,0,0,1,0,0,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,1,0,4,,,67,1,0,2,1,0,3,1,0,3,0,1,,,,0
2,,2,1,1775,0,0,1,0,0,0,1,0,1,-2,-2,0,0,-2,-2,0,0,,,-4,-4,-4,-2,1,0,-4,,,28,2,0,2,1,2,3,2,1,3,-1,1,,,,0
2,,2,2,1780,0,0,1,0,0,0,1,0,1,-4,-4,0,0,-4,-4,0,0,,,0,0,0,-4,0,0,0,,,36,3,0,3,1,2,4,3,2,3,1,1,,,,0
2,,2,3,1781,0,0,1,0,0,0,1,1,1,-2,-3,-1,5,-3,-2,1,-5,,,-2,3,3,0,1,0,-2,,,69,2,0,1,0,2,2,4,2,1,1,3,,,,0
2,,2,2,1784,0,0,1,0,0,0,0,0,1,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,0,0,2,,,66,2,1,3,1,2,4,3,2,4,0,0,,,,0
2,,2,3,1785,0,1,1,0,0,0,1,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-2,2,2,1,1,0,-2,,,42,3,0,2,1,2,2,1,0,2,-3,1,,,,0
2,,2,3,1788,0,1,1,0,0,0,0,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-3,1,1,0,1,0,-3,,,44,2,1,2,1,1,1,2,1,2,0,1,,,,0
2,,2,3,1789,1,0,1,0,0,0,0,0,0,0,-5,-5,25,0,-5,-5,25,,,-1,4,-1,-1,1,0,4,,,55,2,1,2,1,3,1,3,2,2,0,1,,,,0
2,,2,3,1790,1,1,0,0,0,0,0,0,1,-2,-3,-1,5,-2,-3,-1,5,,,-3,2,-3,-1,1,0,2,,,36,4,1,1,0,1,2,2,1,2,-2,2,,,,0
2,,2,1,1792,0,1,1,0,0,0,1,0,0,-9,-7,2,-32,-7,-9,-2,32,,,-4,-2,-2,5,0,0,-4,,,37,4,0,3,1,1,4,0,0,4,5,0,,,,0
2,,2,3,1795,0,0,1,1,0,0,0,0,1,-1,-4,-3,15,-4,-1,3,-15,,,-1,4,4,0,1,0,-1,,,52,1,1,2,1,1,2,3,2,3,0,2,,,,0
2,,2,1,1796,1,1,1,0,0,0,1,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-3,-2,-3,1,1,0,-2,,,53,4,1,2,1,0,3,3,2,2,1,2,,,,0
2,,2,3,1801,0,1,0,0,1,0,0,0,0,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,0,0,-2,,,36,2,0,1,0,2,4,0,0,1,-4,1,,,,0
2,,2,3,1804,0,0,1,1,0,0,0,0,1,0,-4,-4,16,-4,0,4,-16,,,-1,3,3,-1,1,0,-1,,,59,1,1,3,1,0,2,3,2,2,1,2,,,,0
2,,2,2,1807,0,0,1,0,0,0,1,0,1,-4,-4,0,0,-4,-4,0,0,,,0,0,0,-4,2,1,0,,,46,2,1,1,0,1,2,1,0,3,-3,2,,,,0
2,,2,3,1810,0,0,1,0,0,0,1,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-4,2,2,-2,1,0,-4,,,31,4,1,2,1,1,2,3,2,3,1,2,,,,0
2,,2,3,1812,0,1,1,0,1,0,0,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-4,1,1,-1,2,1,-4,,,57,2,0,1,0,1,2,1,0,2,0,2,,,,0
2,,2,2,1816,0,0,1,0,0,0,1,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-2,-1,-1,-3,1,0,-2,,,58,1,0,2,1,1,4,2,1,2,-3,1,,,,0
2,,2,3,1818,0,1,1,0,0,0,1,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-1,3,3,2,0,0,-1,,,58,1,1,0,0,1,2,3,2,2,1,2,,,,0
2,,2,2,1822,0,0,1,0,0,0,1,0,1,-4,-6,-2,20,-6,-4,2,-20,,,1,3,3,-3,1,0,1,,,48,2,1,2,1,1,1,3,2,3,0,2,,,,0
2,,2,3,1825,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,1,0,1,,,67,1,1,2,1,2,3,3,2,3,-1,1,,,,0
2,,2,2,1828,0,0,1,1,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,0,4,4,-1,0,0,0,,,31,1,1,1,0,1,2,2,1,2,-1,2,,,,0
2,,2,3,1830,1,1,1,0,0,0,1,0,1,-5,0,5,-25,-5,0,5,-25,,,-3,2,-3,2,0,0,2,,,39,4,1,1,0,2,3,3,2,3,0,0,,,,0
2,,2,3,1831,0,0,1,0,0,0,0,0,1,-4,-4,0,0,-4,-4,0,0,,,-4,4,4,0,0,0,-4,,,66,1,1,0,0,1,1,3,2,0,2,2,,,,0
2,,2,3,1833,1,0,1,0,0,0,1,0,0,0,-6,-6,36,0,-6,-6,36,,,-2,4,-2,-2,2,1,4,,,62,1,1,3,1,1,1,3,2,3,-3,1,,,,0
2,,2,2,1836,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,2,3,2,1,1,0,3,,,59,4,1,2,1,1,2,3,2,4,-1,2,,,,0
2,,2,3,1840,0,1,0,0,1,0,0,0,0,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,0,0,-2,,,60,2,1,0,0,0,1,3,2,1,-4,2,,,,0
2,,2,3,1842,1,0,1,0,0,0,0,0,0,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,0,0,2,,,47,1,1,2,1,2,4,1,0,3,1,0,,,,0
2,,2,2,1844,1,0,1,0,0,0,1,0,0,-2,-6,-4,32,-2,-6,-4,32,,,-1,3,-1,-3,1,0,3,,,55,2,0,2,1,0,3,1,0,3,0,1,,,,0
2,,2,1,1845,0,0,1,1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,-1,-1,-1,0,0,0,-1,,,56,1,0,1,0,2,0,2,1,2,-2,0,,,,0
2,,2,3,1850,1,1,0,0,0,0,0,0,1,-1,-3,-2,8,-1,-3,-2,8,,,-4,0,-4,-3,2,1,0,,,54,3,1,2,1,1,3,2,1,3,-3,1,,,,0
2,,2,3,1853,1,0,0,1,0,0,0,0,0,-4,-2,2,-12,-4,-2,2,-12,,,-4,2,-4,0,2,1,2,,,55,2,1,1,0,1,2,3,2,2,0,2,,,,0
2,,2,1,1855,0,0,0,0,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-4,-3,-3,-1,1,0,-4,,,34,4,1,1,0,2,2,3,2,2,-1,2,,,,0
2,,2,2,1861,1,0,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,0,0,1,,,61,3,0,2,1,1,1,3,2,3,2,1,,,,0
2,,2,3,1862,0,1,1,0,0,1,1,0,0,-2,0,2,-4,0,-2,-2,4,,,-3,-1,-1,-1,1,0,-3,,,21,2,1,1,0,0,2,1,0,2,-1,3,,,,0
2,,2,3,1868,0,1,0,0,0,1,0,0,0,0,-3,-3,9,-3,0,3,-9,,,-1,2,2,-1,2,1,-1,,,31,3,1,2,1,0,2,1,0,2,-3,1,,,,0
2,,2,3,1873,1,1,0,0,0,0,0,0,1,-2,-3,-1,5,-2,-3,-1,5,,,-2,3,-2,0,4,1,3,,,54,2,0,1,0,2,0,2,1,2,0,4,,,,0
2,,2,1,1875,1,1,1,0,1,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,0,0,0,1,1,0,0,,,55,2,1,1,0,3,4,2,1,1,-3,0,,,,0
2,,2,1,1878,1,0,1,1,0,1,0,0,0,-2,-2,0,0,-2,-2,0,0,,,-2,-2,-2,0,1,0,-2,,,46,4,1,2,1,0,3,1,0,3,0,1,,,,0
2,,2,3,1880,0,0,1,0,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-3,4,4,-2,1,0,-3,,,31,2,1,1,0,0,2,1,0,2,5,0,,,,0
2,,2,2,1881,1,0,1,1,0,1,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,1,2,1,-2,0,0,2,,,58,2,1,2,1,0,2,2,1,3,-1,1,,,,0
2,,2,3,1884,0,0,1,0,0,0,0,0,1,0,-2,-2,4,-2,0,2,-4,,,0,2,2,0,0,0,0,,,65,1,0,2,1,0,2,4,2,3,0,1,,,,0
2,,2,3,1886,1,0,1,0,0,0,0,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-1,3,-1,0,0,0,3,,,38,1,0,2,1,1,4,2,1,0,5,0,,,,0
2,,2,2,1889,1,0,1,0,0,0,1,0,0,-3,-7,-4,40,-3,-7,-4,40,,,0,4,0,-3,1,0,4,,,44,4,1,2,1,1,2,2,1,2,2,1,,,,0
2,,2,1,1892,1,1,1,0,0,0,1,1,1,-4,-3,1,-7,-4,-3,1,-7,,,-4,-3,-4,0,0,0,-3,,,34,1,0,2,1,2,3,1,0,3,0,1,,,,0
2,,2,2,1894,1,0,1,1,0,0,0,0,0,-3,-4,-1,7,-3,-4,-1,7,,,3,4,3,0,2,1,4,,,66,2,1,1,0,1,2,3,2,2,0,1,,,,0
2,,2,1,1895,0,1,1,0,0,0,1,0,0,-4,-3,1,-7,-3,-4,-1,7,,,-4,-3,-3,0,1,0,-4,,,68,1,0,1,0,1,2,1,0,1,-3,1,,,,0
2,,2,3,1900,1,0,1,0,0,0,1,0,0,0,-6,-6,36,0,-6,-6,36,,,-3,3,-3,-3,0,0,3,,,36,4,1,2,1,1,3,2,1,3,0,1,,,,0
2,,2,1,1905,1,1,1,0,1,0,1,0,1,-4,-2,2,-12,-4,-2,2,-12,,,-4,-2,-4,0,0,0,-2,,,43,3,1,2,1,1,1,3,2,3,0,1,,,,0
2,,2,3,1909,1,1,1,0,0,0,1,0,1,-4,0,4,-16,-4,0,4,-16,,,-3,1,-3,1,1,0,1,,,51,4,1,3,1,1,4,3,2,3,0,1,,,,0
2,,2,3,1916,1,0,1,0,0,0,0,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-3,2,-3,-1,0,0,2,,,39,3,0,2,1,2,3,3,2,3,-1,2,,,,0
2,,2,3,1918,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,0,3,0,2,1,0,3,,,29,4,0,1,0,1,4,0,0,2,0,2,,,,0
2,,2,1,1919,0,1,1,0,0,1,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-1,-1,-1,1,1,0,-1,,,43,4,0,0,0,0,1,3,2,0,1,2,,,,0
2,,2,3,1922,1,0,1,0,0,0,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-4,3,-4,-1,2,1,3,,,22,3,1,2,1,2,2,3,2,2,0,3,,,,0
2,,2,2,1926,0,0,1,0,0,0,1,0,1,-6,-6,0,0,-6,-6,0,0,,,3,3,3,-3,1,0,3,,,66,2,1,2,1,1,3,3,2,2,-4,1,,,,0
2,,2,3,1930,1,0,1,0,0,0,1,0,0,0,-5,-5,25,0,-5,-5,25,,,-3,2,-3,-3,1,0,2,,,40,2,0,1,0,1,2,1,0,2,-4,1,,,,0
2,,2,1,1934,0,1,1,0,0,1,0,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-2,-1,-1,1,0,0,-2,,,35,4,0,3,1,0,4,2,1,3,0,0,,,,0
2,,2,2,1935,0,0,1,0,0,0,1,0,1,-6,-9,-3,45,-9,-6,3,-45,,,1,4,4,-5,0,0,1,,,61,4,0,1,0,0,4,1,0,0,5,0,,,,0
2,,2,1,1938,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-3,0,-3,1,2,1,0,,,62,2,1,2,1,1,2,3,2,3,2,1,,,,0
2,,2,2,1940,0,0,1,0,0,0,1,0,1,-5,-9,-4,56,-9,-5,4,-56,,,0,4,4,-5,1,0,0,,,62,2,1,2,1,0,2,1,0,3,-4,1,,,,0
2,,2,3,1942,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-4,-1,-4,-3,1,0,-1,,,30,4,1,2,1,2,2,3,2,2,0,1,,,,0
2,,2,1,1945,1,1,1,0,0,0,0,0,1,-7,-5,2,-24,-7,-5,2,-24,,,-4,-2,-4,3,1,0,-2,,,31,4,0,2,1,1,4,1,0,3,4,1,,,,0
2,,2,3,1946,0,0,1,0,0,0,1,0,1,0,-4,-4,16,-4,0,4,-16,,,-1,3,3,-1,1,0,-1,,,30,1,0,1,0,1,3,1,0,2,-1,1,,,,0
2,,2,3,1947,1,0,0,1,0,0,0,0,0,-4,0,4,-16,-4,0,4,-16,,,-3,1,-3,1,1,0,1,,,56,2,1,1,0,2,1,3,2,2,0,2,,,,0
2,,2,2,1952,1,1,1,0,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,0,0,0,-3,2,1,0,,,33,1,1,1,0,2,0,3,2,2,4,2,,,,0
2,,2,2,1955,1,0,1,1,0,0,1,0,0,-5,-6,-1,11,-5,-6,-1,11,,,3,4,3,-2,3,1,4,,,42,3,1,1,0,1,2,3,2,3,-3,1,,,,0
2,,2,2,1958,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-1,2,-1,-3,1,0,2,,,33,2,1,2,1,0,2,3,2,3,-2,2,,,,0
2,,2,2,1961,1,0,1,0,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-3,-2,-3,-5,0,0,-2,,,46,2,0,3,1,0,4,1,0,4,-3,1,,,,0
2,,2,1,1963,0,0,1,1,0,0,0,0,1,-4,-4,0,0,-4,-4,0,0,,,-4,-4,-4,0,0,0,-4,,,53,1,1,3,1,1,3,1,0,0,-5,1,,,,0
2,,2,3,1965,0,0,1,0,0,0,1,0,1,-1,-3,-2,8,-3,-1,2,-8,,,-2,2,2,-1,1,0,-2,,,69,2,1,2,1,1,2,1,0,3,0,3,,,,0
2,,2,3,1971,0,1,0,0,0,0,0,0,0,-1,-3,-2,8,-3,-1,2,-8,,,-3,1,1,-2,0,0,-3,,,48,4,0,2,1,1,3,3,2,3,1,1,,,,0
2,,2,3,1972,1,0,1,0,0,0,1,0,0,0,-6,-6,36,0,-6,-6,36,,,-2,4,-2,-2,1,0,4,,,45,4,1,1,0,1,1,4,2,3,-2,1,,,,0
2,,2,3,1975,1,0,1,1,0,1,1,0,0,0,-1,-1,1,0,-1,-1,1,,,-1,0,-1,-1,4,1,0,,,21,0,0,2,1,0,0,4,2,4,-1,2,,,,0
2,,2,2,1978,1,0,1,0,0,0,1,0,0,-2,-4,-2,12,-2,-4,-2,12,,,1,3,1,-1,1,0,3,,,57,2,1,1,0,1,2,3,2,3,-1,1,,,,0
2,,2,3,1980,0,0,1,1,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,0,0,-2,,,57,4,0,2,1,0,4,3,2,3,0,0,,,,0
2,,2,3,1984,1,0,1,0,0,1,0,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,0,0,3,,,38,1,0,3,1,0,4,0,0,4,3,0,,,,0
2,,2,1,1986,0,0,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-4,-4,-4,-3,0,0,-4,,,32,4,0,2,1,1,4,3,2,3,1,1,,,,0
2,,2,3,1989,1,1,1,0,1,0,1,1,1,-5,0,5,-25,-5,0,5,-25,,,-3,2,-3,2,1,0,2,,,60,2,0,2,1,2,3,1,0,2,0,1,,,,0
2,,2,3,1991,0,0,1,1,0,0,0,0,1,-1,-2,-1,3,-2,-1,1,-3,,,-1,2,2,0,1,0,-1,,,70,2,1,2,1,2,2,3,2,3,0,1,,,,0
2,,2,3,1994,1,0,1,1,0,0,0,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-2,2,-2,-1,1,0,2,,,66,1,1,2,1,1,2,1,0,3,0,1,,,,0
2,,2,3,1995,1,0,1,0,0,0,0,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-3,4,-3,0,0,0,4,,,35,3,1,3,1,2,3,3,2,4,-1,0,,,,0
2,,2,3,1997,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-1,2,-1,0,0,0,2,,,46,2,0,1,0,3,3,1,0,2,-3,0,,,,0
2,,2,2,2002,1,1,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,0,0,1,,,50,2,1,2,1,3,1,3,2,4,0,1,,,,0
2,,2,3,2003,1,0,1,0,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,0,4,0,1,1,0,4,,,59,1,0,0,0,2,0,1,0,1,-2,1,,,,0
2,,2,2,2006,1,1,1,0,1,0,1,1,1,-3,-3,0,0,-3,-3,0,0,,,3,3,3,0,0,0,3,,,63,1,0,2,1,3,3,3,2,3,0,1,,,,0
2,,2,1,2010,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,-1,-2,0,1,0,-1,,,54,2,1,2,1,1,0,1,0,1,-1,1,,,,0
2,,2,3,2011,1,0,1,0,0,0,0,0,0,0,-4,-4,16,0,-4,-4,16,,,0,4,0,0,0,0,4,,,32,3,1,2,1,1,4,2,1,3,-5,0,,,,0
2,,2,1,2013,1,1,1,0,0,0,0,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-4,-3,-4,0,0,0,-3,,,64,1,0,1,0,1,2,1,0,1,0,1,,,,0
2,,2,1,2014,0,1,1,0,0,0,1,0,0,-5,-4,1,-9,-4,-5,-1,9,,,-4,-3,-3,1,2,1,-4,,,59,4,1,2,1,1,2,3,2,3,0,2,,,,0
2,,2,2,2017,1,0,1,1,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,0,1,0,-2,1,0,1,,,36,4,1,2,1,1,3,1,0,3,0,1,,,,0
2,,2,1,2021,0,0,0,1,0,0,0,0,1,-3,-1,2,-8,-1,-3,-2,8,,,-4,-2,-2,-1,0,0,-4,,,58,1,0,3,1,2,4,1,0,3,1,0,,,,0
2,,2,3,2023,1,0,0,0,0,0,0,0,0,-3,-2,1,-5,-3,-2,1,-5,,,-3,2,-3,0,2,1,2,,,35,1,0,1,0,1,3,3,2,2,0,2,,,,0
2,,2,3,2025,0,0,1,0,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,-2,4,4,1,1,0,-2,,,19,0,1,2,1,3,2,2,1,1,-2,1,,,,0
2,,2,1,2026,1,1,1,0,1,0,1,0,1,-5,-3,2,-16,-5,-3,2,-16,,,-4,-2,-4,1,1,0,-2,,,59,1,1,1,0,1,3,2,1,2,-2,1,,,,0
2,,2,1,2029,0,1,1,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,0,,,-1,-1,-1,0,1,0,-1,,,32,2,0,1,0,1,2,1,0,2,1,3,,,,0
2,,2,2,2030,1,0,1,1,0,1,1,0,0,-5,-6,-1,11,-5,-6,-1,11,,,3,4,3,-2,2,1,4,,,58,2,1,2,1,0,2,3,2,2,-2,2,,,,0
2,,2,2,2031,0,1,0,0,0,0,0,0,0,-3,-5,-2,16,-5,-3,2,-16,,,2,4,4,-1,2,1,2,,,27,2,1,1,0,1,2,2,1,2,-1,3,,,,0
2,,2,3,2036,0,1,1,0,0,0,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-3,1,1,-1,1,0,-3,,,60,2,0,2,1,1,4,2,1,4,1,0,,,,0
2,,2,3,2039,1,0,1,0,0,1,0,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,3,1,3,,,61,2,0,2,1,0,2,4,2,1,-3,2,,,,0
2,,2,3,2042,0,1,0,0,0,0,0,0,0,-1,-2,-1,3,-2,-1,1,-3,,,-2,1,1,-1,2,1,-2,,,36,3,1,1,0,2,1,3,2,3,-1,2,,,,0
2,,2,1,2043,1,1,1,0,1,0,1,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-4,-3,-4,0,1,0,-3,,,58,2,1,3,1,1,2,1,0,1,-3,1,,,,0
2,,2,2,2046,1,0,1,1,0,0,1,0,0,-2,-3,-1,5,-2,-3,-1,5,,,1,2,1,-1,1,0,2,,,59,2,1,2,1,1,2,2,1,3,-1,1,,,,0
2,,2,3,2050,0,0,1,0,0,0,1,0,1,0,-5,-5,25,-5,0,5,-25,,,-1,4,4,-1,1,0,-1,,,63,2,1,2,1,1,3,3,2,3,0,1,,,,0
2,,2,3,2055,1,1,0,0,1,0,0,0,1,0,-2,-2,4,0,-2,-2,4,,,0,2,0,0,1,0,2,,,56,2,0,2,1,2,3,1,0,2,1,1,,,,0
2,,2,3,2057,0,0,1,0,0,0,1,0,1,-2,-6,-4,32,-6,-2,4,-32,,,-4,4,4,-2,1,0,-4,,,47,4,0,3,1,2,4,3,2,4,0,0,,,,0
2,,2,2,2061,1,0,1,1,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-1,1,-1,-2,0,0,1,,,58,4,1,2,1,1,2,1,0,3,0,1,,,,0
2,,2,1,2063,1,1,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-2,-2,-2,-1,1,0,-2,,,28,4,1,2,1,2,2,3,2,2,-1,2,,,,0
2,,2,1,2064,1,1,1,0,0,0,1,0,1,-4,-3,1,-7,-4,-3,1,-7,,,-4,-3,-4,0,1,0,-3,,,36,2,1,2,1,1,2,2,1,3,1,1,,,,0
2,,2,3,2065,0,0,1,0,0,0,1,0,1,0,-4,-4,16,-4,0,4,-16,,,-2,2,2,-2,0,0,-2,,,23,3,1,2,1,2,2,0,0,3,-1,1,,,,0
2,,2,1,2069,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-3,-2,-3,-1,1,0,-2,,,54,2,1,1,0,1,2,4,2,2,-1,4,,,,0
2,,2,3,2072,0,0,1,0,0,0,1,1,1,-1,-3,-2,8,-3,-1,2,-8,,,-1,3,3,0,0,0,-1,,,45,2,1,0,0,2,0,3,2,0,0,1,,,,0
2,,2,3,2074,1,0,1,0,0,0,0,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-1,4,-1,1,1,0,4,,,57,2,1,1,0,2,2,1,0,1,-2,2,,,,0
2,,2,2,2075,0,0,1,0,0,0,1,0,1,-4,-4,0,0,-4,-4,0,0,,,0,0,0,-4,0,0,0,,,38,4,0,2,1,1,3,2,1,2,0,1,,,,0
2,,2,2,2079,0,0,1,1,0,0,1,0,1,-4,-5,-1,9,-5,-4,1,-9,,,3,4,4,-1,1,0,3,,,54,3,0,3,1,1,3,3,2,2,3,0,,,,0
2,,2,3,2082,1,0,1,0,0,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-4,2,-4,-1,1,0,2,,,53,2,1,2,1,2,2,4,2,3,0,2,,,,0
2,,2,2,2083,0,0,1,0,0,0,1,0,1,-6,-6,0,0,-6,-6,0,0,,,1,1,1,-5,2,1,1,,,41,2,1,2,1,1,1,3,2,3,-5,2,,,,0
2,,2,2,2086,1,1,1,0,1,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,3,3,3,2,0,0,3,,,53,2,0,1,0,2,4,1,0,1,-2,1,,,,0
2,,2,2,2090,0,0,1,0,0,0,1,0,1,-1,-7,-6,48,-7,-1,6,-48,,,-2,4,4,-3,2,1,-2,,,38,4,1,1,0,0,2,1,0,2,-1,1,,,,0
2,,2,3,2091,0,0,1,0,0,0,1,0,1,0,-6,-6,36,-6,0,6,-36,,,-2,4,4,-2,0,0,-2,,,19,3,1,3,1,0,3,1,0,3,-1,1,,,,0
2,,2,3,2093,1,1,1,0,1,0,1,1,1,-1,-1,0,0,-1,-1,0,0,,,-1,1,-1,0,2,1,1,,,69,1,0,2,1,3,2,3,2,2,0,2,,,,0
2,,2,2,2095,0,0,1,0,0,0,1,0,1,-2,-3,-1,5,-3,-2,1,-5,,,-1,0,0,-3,0,0,-1,,,34,2,0,1,0,1,2,2,1,4,-2,1,,,,0
2,,2,3,2098,0,0,0,0,0,0,0,0,1,-4,-2,2,-12,-2,-4,-2,12,,,-4,2,2,0,0,0,-4,,,33,1,1,2,1,2,2,2,1,2,-3,1,,,,0
