exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
1:certainty,,,left/right,1321,none,Party A,yes,yes,no,no,yes,no,,-1,-4,-3,15,,,,,,,-3,2,,-2,sehr sicher,sicher,,,,55,Realschule,m,groß,groß,0,sehr stark,Sicherheit,avers,teils/ teils,-2,ziemlich sicher,no,no,no
1:certainty,,,both right,1322,none,Party A,yes,no,no,no,no,no,,-1,-2,-1,3,,,,,,,1,2,,0,sehr sicher,sicher,,,,47,Hauptschule,f,sehr gering,gering,2,überhaupt nicht,unbedingte Sicherheit,avers,teils/ teils,-1,sehr sicher,yes,no,yes
1:certainty,,,both right,1323,none,Party A,yes,no,no,no,yes,no,,-9,-9,0,0,,,,,,,4,4,,-5,sehr sicher,sicher,,,,66,Hauptschule,m,gering,gering,1,sehr stark,Sicherheit,avers,ziemlich unzufrieden,5,sehr sicher,,,
1:certainty,,,left/right,1324,none,Party A,yes,no,no,no,no,no,,-1,-2,-1,3,,,,,,,-1,2,,0,weder/noch,unsicher,,,,19,Abitur,f,groß,groß,2,weniger stark,manchmal Risiken,affin,teils/ teils,0,ziemlich unsicher,no,no,no
1:certainty,,,both right,1325,none,Party A,yes,no,no,no,no,no,,-2,-4,-2,12,,,,,,,1,3,,-1,weder/noch,unsicher,,,,26,Abitur,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,0,weder/noch,,,
1:certainty,,,both right,1326,none,Party A,yes,no,no,no,yes,no,,-4,-6,-2,20,,,,,,,1,3,,-3,sehr sicher,sicher,,,,45,Abitur,m,groß,groß,1,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1327,none,Party B,yes,no,no,no,yes,no,,-2,-2,0,0,,,,,,,-4,0,,-2,ziemlich sicher,sicher,,,,55,Hauptschule,m,gering,gering,3,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,left/right,1329,none,Party B,yes,no,no,no,yes,no,,-2,0,2,-4,,,,,,,-3,-1,,-1,ziemlich sicher,sicher,,,,33,Abitur,m,gering,gering,2,mittelmäßig,keine Vorlieben,neutral,teils/ teils,1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1330,none,Party B,yes,no,no,no,yes,no,,-4,0,4,-16,,,,,,,-3,1,,1,ziemlich sicher,sicher,,,,40,Hauptschule,m,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,1331,none,Party B,no,no,no,no,no,no,,-3,-5,-2,16,,,,,,,-4,4,,-1,sehr sicher,sicher,,,,63,Hauptschule,m,groß,groß,0,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1332,none,Party A,yes,no,no,yes,no,no,,-3,-4,-1,7,,,,,,,-3,4,,0,ziemlich sicher,sicher,,,,54,Hochschulstudium,m,groß,groß,0,mittelmäßig,manchmal Risiken,affin,teils/ teils,1,ziemlich sicher,,,
1:certainty,,,both right,1333,none,Party A,yes,no,no,no,yes,no,,-5,-6,-1,11,,,,,,,2,3,,-3,sehr sicher,sicher,,,,34,Realschule,f,sehr groß,groß,1,mittelmäßig,Sicherheit,avers,sehr zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1334,none,Party A,yes,no,no,no,no,no,,0,-2,-2,4,,,,,,,0,2,,0,ziemlich sicher,sicher,,,,56,Realschule,f,sehr gering,gering,2,ziemlich stark,Sicherheit,avers,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,1335,none,Party B,no,no,yes,no,no,yes,,-2,-4,-2,12,,,,,,,-2,4,,0,ziemlich sicher,sicher,,,,43,Abitur,m,gering,gering,3,weniger stark,Sicherheit,avers,teils/ teils,-1,weder/noch,no,no,no
1:certainty,,,left/right,1336,none,Party A,no,no,no,no,no,no,,-4,-3,1,-7,,,,,,,-4,3,,0,ziemlich unsicher,unsicher,,,,59,Realschule,f,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,-3,ziemlich unsicher,yes,no,yes
1:certainty,,,both right,1338,none,Party A,yes,no,no,no,yes,no,,-1,-6,-5,35,,,,,,,-4,1,,-5,sehr sicher,sicher,,,,20,Abitur,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-2,sehr sicher,,,
1:certainty,,,both right,1341,none,Party A,yes,no,no,no,yes,no,,-2,-5,-3,21,,,,,,,1,4,,-1,ziemlich sicher,sicher,,,,62,Realschule,m,gering,gering,1,ziemlich stark,häufig Risiken,affin,ziemlich zufrieden,2,ziemlich sicher,,,
1:certainty,,,left/right,1342,none,Party A,yes,no,no,no,yes,no,,0,-1,-1,1,,,,,,,-1,0,,-1,ziemlich sicher,sicher,,,,53,Abitur,m,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-1,sehr sicher,,,
1:certainty,,,both left,1343,none,Party B,yes,no,no,no,yes,no,,-3,-1,2,-8,,,,,,,-3,-1,,0,ziemlich sicher,sicher,,,,43,Abitur,f,gering,gering,2,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-2,weder/noch,no,no,no
1:certainty,,,both left,1344,none,Party A,no,no,no,no,no,no,,-2,-1,1,-3,,,,,,,-2,-1,,0,ziemlich sicher,sicher,,,,57,Abitur,m,groß,groß,0,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,yes,no,yes
1:certainty,,,both right,1345,none,Party A,yes,yes,no,no,yes,no,,-1,-5,-4,24,,,,,,,0,4,,-1,ziemlich sicher,sicher,,,,60,Realschule,f,groß,groß,2,ziemlich stark,manchmal Risiken,affin,teils/ teils,1,weder/noch,no,no,no
1:certainty,,,both right,1346,none,Party A,yes,no,no,no,yes,no,,-3,-6,-3,27,,,,,,,-2,1,,-5,sehr sicher,sicher,,,,59,Realschule,f,gering,gering,0,ziemlich stark,keine Vorlieben,neutral,teils/ teils,0,ziemlich sicher,,,
1:certainty,,,left/right,1347,none,Party B,yes,no,no,no,no,no,,-1,-1,0,0,,,,,,,-3,-1,,-2,ziemlich sicher,sicher,,,,32,Abitur,m,gering,gering,3,mittelmäßig,manchmal Risiken,affin,teils/ teils,-4,sehr sicher,,,
1:certainty,,,left/right,1348,none,Party A,yes,yes,no,no,yes,no,,-2,-2,0,0,,,,,,,-4,0,,-2,ziemlich sicher,sicher,,,,53,Abitur,m,sehr groß,groß,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,-3,ziemlich sicher,no,no,no
1:certainty,,,both right,1349,none,Party A,yes,yes,no,yes,no,no,,-2,-2,0,0,,,,,,,2,2,,0,weder/noch,unsicher,,,,57,Realschule,f,gering,gering,0,weniger stark,unbedingte Sicherheit,avers,teils/ teils,0,weder/noch,no,no,no
1:certainty,,,both right,1350,none,Party A,yes,yes,no,no,no,no,,-1,-4,-3,15,,,,,,,1,4,,0,ziemlich unsicher,unsicher,,,,63,Hauptschule,m,sehr gering,gering,2,ziemlich stark,Sicherheit,avers,ziemlich unzufrieden,-3,weder/noch,no,no,no
1:certainty,,,left/right,1351,none,Party A,yes,yes,no,no,yes,no,,-1,-5,-4,24,,,,,,,-3,3,,-2,ziemlich sicher,sicher,,,,57,Hochschulstudium,m,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,1354,none,Party B,yes,no,no,no,yes,no,,-2,-1,1,-3,,,,,,,-2,1,,0,ziemlich sicher,sicher,,,,60,Realschule,f,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,both left,1357,none,Party B,yes,no,no,no,yes,no,,-9,-5,4,-56,,,,,,,-4,0,,5,sehr sicher,sicher,,,,34,Abitur,m,groß,groß,1,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,3,ziemlich sicher,,,
1:certainty,,,left/right,1360,none,Party A,yes,no,no,no,no,no,,-2,-4,-2,12,,,,,,,-2,4,,0,sehr sicher,sicher,,,,42,Hauptschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich unzufrieden,0,ziemlich sicher,,,
1:certainty,,,both left,1361,none,Party A,no,no,no,no,no,no,,-5,-4,1,-9,,,,,,,-1,0,,4,sehr sicher,sicher,,,,58,Hauptschule,f,gering,gering,1,überhaupt nicht,unbedingte Sicherheit,avers,ziemlich unzufrieden,0,ziemlich sicher,yes,yes,no
1:certainty,,,left/right,1364,none,Party B,yes,no,no,no,no,no,,-2,-2,0,0,,,,,,,-3,1,,-1,sehr sicher,sicher,,,,59,Realschule,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,both right,1365,none,Party A,yes,no,no,no,yes,no,,-1,-5,-4,24,,,,,,,-3,1,,-4,sehr sicher,sicher,,,,56,Abitur,m,sehr groß,groß,0,sehr stark,unbedingte Sicherheit,avers,sehr zufrieden,-1,sehr sicher,,,
1:certainty,,,left/right,1366,none,Party B,yes,no,no,no,yes,no,,-2,-1,1,-3,,,,,,,-3,0,,-1,sehr sicher,sicher,,,,60,Realschule,f,groß,groß,2,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1367,none,Party B,yes,no,no,no,yes,yes,,-4,-3,1,-7,,,,,,,-3,4,,1,sehr sicher,sicher,,,,42,Realschule,f,gering,gering,2,überhaupt nicht,Sicherheit,avers,teils/ teils,0,weder/noch,,,
1:certainty,,,both right,1368,none,Party A,yes,no,no,no,yes,no,,-2,-3,-1,5,,,,,,,2,3,,0,sehr sicher,sicher,,,,50,Hauptschule,m,gering,gering,2,ziemlich stark,keine Vorlieben,neutral,teils/ teils,-2,sehr sicher,,,
1:certainty,,,both left,1369,none,Party B,yes,no,yes,no,yes,no,,-2,-2,0,0,,,,,,,-1,-1,,1,sehr sicher,sicher,,,,50,Abitur,m,gering,gering,2,weniger stark,keine Vorlieben,neutral,ziemlich unzufrieden,-1,sehr sicher,no,no,no
1:certainty,,,left/right,1371,none,Party A,yes,no,no,no,no,no,,0,-3,-3,9,,,,,,,0,3,,0,sehr sicher,sicher,,,,58,Realschule,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,sehr sicher,no,no,no
1:certainty,,,left/right,1372,none,Party A,no,yes,no,no,no,no,,-4,-2,2,-12,,,,,,,-4,2,,0,weder/noch,unsicher,,,,52,Hochschulstudium,f,gering,gering,2,mittelmäßig,Sicherheit,avers,teils/ teils,0,ziemlich unsicher,,,
1:certainty,,,left/right,1373,none,Party A,no,no,no,yes,no,no,,-1,0,1,-1,,,,,,,1,2,,2,sehr sicher,sicher,,,,50,Realschule,m,sehr gering,gering,0,sehr stark,manchmal Risiken,affin,sehr unzufrieden,0,sehr sicher,,,
1:certainty,,,both left,1374,none,Party B,yes,no,no,yes,yes,no,,-4,-2,2,-12,,,,,,,-4,-2,,0,ziemlich sicher,sicher,,,,64,Abitur,f,sehr gering,gering,0,ziemlich stark,häufig Risiken,affin,sehr unzufrieden,-5,sehr sicher,,,
1:certainty,,,both left,1379,none,Party B,yes,no,no,no,yes,no,,-2,-1,1,-3,,,,,,,-1,0,,1,sehr sicher,sicher,,,,60,Hauptschule,m,sehr groß,groß,1,sehr stark,Sicherheit,avers,sehr zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1380,none,Party B,yes,no,no,no,yes,no,,-7,0,7,-49,,,,,,,-4,3,,3,sehr sicher,sicher,,,,49,Abitur,m,groß,groß,1,sehr stark,häufig Risiken,affin,teils/ teils,-1,sehr sicher,no,no,no
1:certainty,,,left/right,1381,none,Party A,no,no,no,no,no,no,,-4,-2,2,-12,,,,,,,-4,2,,0,ziemlich sicher,sicher,,,,56,Realschule,f,groß,groß,1,mittelmäßig,Sicherheit,avers,teils/ teils,0,weder/noch,,,
1:certainty,,,both right,1383,none,Party B,no,no,yes,no,no,no,,-3,-4,-1,7,,,,,,,2,3,,-1,ziemlich sicher,sicher,,,,60,Hochschulstudium,f,groß,groß,1,mittelmäßig,keine Vorlieben,neutral,sehr unzufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1384,none,Party B,yes,no,no,no,yes,no,,-1,0,1,-1,,,,,,,-2,-1,,-1,ziemlich sicher,sicher,,,,37,Realschule,m,gering,gering,1,überhaupt nicht,unbedingte Sicherheit,avers,teils/ teils,-1,ziemlich unsicher,,,
1:certainty,,,both right,1385,none,Party A,yes,no,no,no,yes,no,,-1,-2,-1,3,,,,,,,-1,0,,-2,ziemlich sicher,sicher,,,,47,Realschule,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-1,weder/noch,no,no,no
1:certainty,,,left/right,1387,none,Party B,yes,no,no,no,yes,no,,-4,-1,3,-15,,,,,,,-1,4,,3,sehr sicher,sicher,,,,49,Hochschulstudium,m,sehr gering,gering,0,mittelmäßig,Sicherheit,avers,ziemlich unzufrieden,-4,sehr sicher,no,no,no
1:certainty,,,both right,1388,none,Party B,no,no,yes,no,no,no,,-1,-3,-2,8,,,,,,,1,3,,0,ziemlich sicher,sicher,,,,67,Hauptschule,m,gering,gering,2,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,0,ziemlich unsicher,,,
1:certainty,,,left/right,1389,none,Party A,yes,no,no,no,yes,no,,0,-2,-2,4,,,,,,,-2,0,,-2,ziemlich sicher,sicher,,,,66,Realschule,m,sehr groß,groß,1,ziemlich stark,keine Vorlieben,neutral,sehr zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1390,none,Party A,yes,no,no,no,yes,no,,-2,-4,-2,12,,,,,,,-2,4,,0,sehr sicher,sicher,,,,64,Hauptschule,m,sehr groß,groß,2,sehr stark,häufig Risiken,affin,sehr zufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,1391,none,Party A,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,2,2,,-1,weder/noch,unsicher,,,,68,Hauptschule,m,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,yes,yes,no
1:certainty,,,left/right,1392,none,Party A,yes,no,no,no,yes,no,,-1,-3,-2,8,,,,,,,-1,3,,0,sehr sicher,sicher,,,,53,Hauptschule,f,sehr gering,gering,0,überhaupt nicht,keine Vorlieben,neutral,sehr unzufrieden,-5,weder/noch,no,no,no
1:certainty,,,both left,1393,none,Party A,no,no,no,no,no,no,,-2,-1,1,-3,,,,,,,-4,-3,,-2,weder/noch,unsicher,,,,24,Abitur,f,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,2,weder/noch,,,
1:certainty,,,both right,1394,none,Party A,yes,yes,no,no,yes,no,,-4,-5,-1,9,,,,,,,3,4,,-1,ziemlich sicher,sicher,,,,22,Abitur,f,groß,groß,1,überhaupt nicht,Sicherheit,avers,ziemlich zufrieden,-2,ziemlich sicher,,,
1:certainty,,,left/right,1395,none,Party B,yes,no,no,no,no,no,,-3,0,3,-9,,,,,,,-3,0,,0,sehr sicher,sicher,,,,67,Realschule,f,groß,groß,2,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1396,none,Party A,yes,yes,no,no,yes,no,,-3,-5,-2,16,,,,,,,-4,4,,-1,sehr sicher,sicher,,,,53,Realschule,f,groß,groß,2,mittelmäßig,manchmal Risiken,affin,teils/ teils,-2,ziemlich sicher,no,no,no
1:certainty,,,left/right,1397,none,Party B,yes,no,no,no,yes,no,,-1,-1,0,0,,,,,,,-1,1,,0,ziemlich sicher,sicher,,,,41,Hochschulstudium,f,gering,gering,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,all tied,1399,none,Party B,yes,no,no,no,yes,no,,0,0,0,0,,,,,,,0,0,,0,weder/noch,unsicher,,,,50,Hochschulstudium,f,gering,gering,0,weniger stark,Sicherheit,avers,teils/ teils,2,ziemlich sicher,,,
1:certainty,,,both right,1400,none,Party A,yes,no,no,no,yes,no,,-1,-3,-2,8,,,,,,,2,4,,1,ziemlich sicher,sicher,,,,67,Realschule,m,groß,groß,1,mittelmäßig,keine Vorlieben,neutral,sehr zufrieden,2,ziemlich sicher,no,no,no
1:certainty,,,left/right,1401,none,Party A,yes,yes,no,no,yes,no,,-1,-4,-3,15,,,,,,,-2,3,,-1,ziemlich sicher,sicher,,,,26,Realschule,m,groß,groß,2,ziemlich stark,manchmal Risiken,affin,sehr zufrieden,-3,ziemlich sicher,no,no,no
1:certainty,,,both left,1402,none,Party B,yes,no,no,no,no,no,,-3,-2,1,-5,,,,,,,-1,0,,2,ziemlich sicher,sicher,,,,27,Hochschulstudium,f,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,3,ziemlich sicher,yes,yes,no
1:certainty,,,both right,1403,none,Party A,yes,no,no,no,yes,no,,-5,-7,-2,24,,,,,,,2,4,,-3,ziemlich sicher,sicher,,,,51,Hochschulstudium,m,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,no,no,no
1:certainty,,,both left,1404,none,Party B,yes,no,no,no,yes,no,,-6,-3,3,-27,,,,,,,-4,-1,,2,ziemlich sicher,sicher,,,,46,Realschule,m,gering,gering,1,mittelmäßig,Sicherheit,avers,ziemlich unzufrieden,-2,weder/noch,,,
1:certainty,,,left/right,1407,none,Party B,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,-3,3,,0,ziemlich sicher,sicher,,,,67,Hauptschule,f,gering,gering,0,weniger stark,Sicherheit,avers,teils/ teils,0,ziemlich sicher,,,
1:certainty,,,both right,1408,none,Party A,yes,no,no,no,yes,no,,-1,-3,-2,8,,,,,,,1,3,,0,sehr sicher,sicher,,,,38,Realschule,f,gering,gering,1,weniger stark,keine Vorlieben,neutral,teils/ teils,-4,sehr sicher,,,
1:certainty,,,both left,1409,none,Party B,yes,no,no,no,yes,no,,-8,-3,5,-55,,,,,,,-3,2,,5,sehr sicher,sicher,,,,56,Realschule,f,sehr gering,gering,0,sehr stark,unbedingte Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,no,no,no
1:certainty,,,both right,1410,none,Party A,yes,yes,no,no,yes,no,,-2,-2,0,0,,,,,,,1,1,,-1,ziemlich sicher,sicher,,,,41,Realschule,f,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,no,no,no
1:certainty,,,left/right,1411,none,Party B,yes,no,no,no,no,no,,-4,0,4,-16,,,,,,,-4,0,,0,sehr sicher,sicher,,,,61,Realschule,m,groß,groß,1,sehr stark,Sicherheit,avers,sehr zufrieden,0,sehr sicher,,,
1:certainty,,,left/right,1412,none,Party B,yes,no,no,no,yes,no,,-6,0,6,-36,,,,,,,-3,3,,3,sehr sicher,sicher,,,,58,Realschule,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,sehr unzufrieden,-5,sehr sicher,no,no,no
1:certainty,,,left/right,1413,none,Party B,yes,no,no,no,no,no,,-3,-3,0,0,,,,,,,-3,3,,0,ziemlich sicher,sicher,,,,36,Realschule,m,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,teils/ teils,0,weder/noch,yes,yes,no
1:certainty,,,both right,1414,none,Party A,yes,no,no,no,yes,no,,-1,-2,-1,3,,,,,,,-1,0,,-2,ziemlich sicher,sicher,,,,66,Hauptschule,f,gering,gering,1,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,both right,1415,none,Party B,no,no,no,no,no,no,,-2,-3,-1,5,,,,,,,3,4,,1,weder/noch,unsicher,,,,54,Realschule,m,groß,groß,2,sehr stark,keine Vorlieben,neutral,ziemlich unzufrieden,0,weder/noch,,,
1:certainty,,,both left,1416,none,Party B,yes,no,no,no,no,no,,-7,-5,2,-24,,,,,,,-4,-2,,3,ziemlich sicher,sicher,,,,34,Hauptschule,m,sehr groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,2,weder/noch,,,
1:certainty,,,both left,1417,none,Party A,no,yes,no,no,no,no,,-4,-2,2,-12,,,,,,,-4,-2,,0,ziemlich sicher,sicher,,,,68,Hauptschule,f,sehr groß,groß,2,sehr stark,unbedingte Sicherheit,avers,sehr zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1420,none,Party A,no,yes,no,no,no,no,,-3,-1,2,-8,,,,,,,-3,1,,0,weder/noch,unsicher,,,,54,Abitur,f,groß,groß,1,weniger stark,Sicherheit,avers,teils/ teils,0,weder/noch,no,no,no
1:certainty,,,left/right,1421,none,Party B,no,no,yes,no,no,no,,0,-3,-3,9,,,,,,,0,3,,0,sehr sicher,sicher,,,,57,Hauptschule,m,sehr groß,groß,0,überhaupt nicht,keine Vorlieben,neutral,ziemlich unzufrieden,-1,sehr sicher,,,
1:certainty,,,both right,1422,none,Party A,yes,no,no,no,yes,no,,-1,-2,-1,3,,,,,,,1,2,,0,sehr sicher,sicher,,,,48,Realschule,f,groß,groß,0,mittelmäßig,Sicherheit,avers,teils/ teils,-1,weder/noch,no,no,no
1:certainty,,,both right,1424,none,Party A,yes,no,no,no,yes,no,,-3,-5,-2,16,,,,,,,1,3,,-2,ziemlich sicher,sicher,,,,38,Abitur,m,groß,groß,2,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both left,1426,none,Party B,yes,no,no,no,no,no,,-3,-3,0,0,,,,,,,-2,-2,,1,weder/noch,unsicher,,,,31,Hochschulstudium,f,groß,groß,3,überhaupt nicht,keine Vorlieben,neutral,teils/ teils,0,weder/noch,no,no,no
1:certainty,,,both right,1427,none,Party A,yes,no,no,no,yes,no,,-5,-6,-1,11,,,,,,,2,3,,-3,sehr sicher,sicher,,,,67,Hauptschule,f,groß,groß,1,mittelmäßig,unbedingte Sicherheit,avers,ziemlich unzufrieden,-1,sehr sicher,no,no,no
1:certainty,,,left/right,1428,none,Party A,yes,no,no,no,no,no,,-1,-1,0,0,,,,,,,-1,1,,0,sehr sicher,sicher,,,,25,Abitur,m,groß,groß,2,sehr stark,keine Vorlieben,neutral,teils/ teils,0,sehr sicher,,,
1:certainty,,,left/right,1429,none,Party B,no,no,no,no,no,no,,0,-5,-5,25,,,,,,,-1,4,,-1,sehr sicher,sicher,,,,29,Hochschulstudium,f,gering,gering,3,überhaupt nicht,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,1430,none,Party A,yes,no,no,no,yes,no,,-5,-7,-2,24,,,,,,,2,4,,-3,ziemlich sicher,sicher,,,,31,Hochschulstudium,m,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,both right,1433,none,Party A,yes,no,no,no,yes,no,,-1,-4,-3,15,,,,,,,-4,-1,,-5,sehr sicher,sicher,,,,32,Hochschulstudium,m,sehr gering,gering,1,sehr stark,keine Vorlieben,neutral,ziemlich unzufrieden,1,sehr sicher,,,
1:certainty,,,both left,1434,none,Party A,no,no,no,no,no,no,,-5,-4,1,-9,,,,,,,-4,-3,,1,ziemlich sicher,sicher,,,,70,Realschule,m,groß,groß,0,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,-3,sehr sicher,no,no,no
1:certainty,,,left/right,1435,none,Party A,yes,yes,no,no,yes,no,,-1,-2,-1,3,,,,,,,-2,1,,-1,ziemlich sicher,sicher,,,,24,Hochschulstudium,f,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,sehr sicher,no,no,no
1:certainty,,,left/right,1436,none,Party A,yes,yes,no,no,yes,no,,-1,-2,-1,3,,,,,,,-3,0,,-2,ziemlich sicher,sicher,,,,35,Hochschulstudium,f,groß,groß,2,ziemlich stark,Sicherheit,avers,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,1437,none,Party A,yes,no,no,no,yes,no,,-2,-4,-2,12,,,,,,,-4,2,,-2,weder/noch,unsicher,,,,34,Abitur,f,groß,groß,1,weniger stark,manchmal Risiken,affin,ziemlich unzufrieden,-4,ziemlich unsicher,,,
1:certainty,,,left/right,1438,none,Party B,yes,no,no,no,yes,no,,-5,-2,3,-21,,,,,,,-3,4,,2,sehr sicher,sicher,,,,46,Hochschulstudium,f,groß,groß,2,ziemlich stark,Sicherheit,avers,teils/ teils,-1,ziemlich sicher,no,no,no
1:certainty,,,both right,1440,none,Party A,yes,no,no,no,yes,no,,-2,-5,-3,21,,,,,,,0,3,,-2,weder/noch,unsicher,,,,53,Hauptschule,f,groß,groß,1,ziemlich stark,unbedingte Sicherheit,avers,ziemlich zufrieden,-2,weder/noch,,,
1:certainty,,,left/right,1441,none,Party B,yes,no,no,no,no,no,,-4,-4,0,0,,,,,,,-4,4,,0,ziemlich sicher,sicher,,,,69,Abitur,m,groß,groß,2,ziemlich stark,Sicherheit,avers,sehr zufrieden,0,sehr sicher,,,
1:certainty,,,both left,1442,none,Party A,no,yes,no,no,no,no,,-2,-1,1,-3,,,,,,,-3,-2,,-1,ziemlich sicher,sicher,,,,56,Hauptschule,f,gering,gering,1,weniger stark,Sicherheit,avers,ziemlich unzufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,1443,none,Party A,no,no,no,no,no,no,,-1,0,1,-1,,,,,,,-3,-2,,-2,sehr sicher,sicher,,,,56,Realschule,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-2,ziemlich sicher,no,no,no
1:certainty,,,both right,1444,none,Party A,yes,no,no,no,yes,no,,-5,-6,-1,11,,,,,,,3,4,,-2,ziemlich sicher,sicher,,,,59,Abitur,m,sehr groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,1446,none,Party B,no,no,no,no,no,no,,0,-1,-1,1,,,,,,,1,2,,1,sehr sicher,sicher,,,,43,Realschule,m,groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,no,no,no
1:certainty,,,both left,1447,none,Party B,yes,no,no,no,yes,no,,-2,-2,0,0,,,,,,,-1,-1,,1,weder/noch,unsicher,,,,38,Realschule,f,groß,groß,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,left/right,1448,none,Party B,yes,no,yes,no,yes,no,,-4,0,4,-16,,,,,,,-4,0,,0,sehr sicher,sicher,,,,67,Hauptschule,m,groß,groß,0,weniger stark,Sicherheit,avers,ziemlich zufrieden,2,ziemlich sicher,,,
1:certainty,,,both right,1450,none,Party B,no,no,no,no,no,no,,-3,-5,-2,16,,,,,,,0,2,,-3,sehr sicher,sicher,,,,51,Abitur,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,yes,no,yes
